Gene_ID,S191Fg02,S191Fg04,S191Fg06,S191Fg07,S191Fg08,S191Fg10,S191Fg20,S191Fg23,S191Fg25,S191Fg27,S191Fg29,S191Fg42,S201Fg02,S201Fg04,S201Fg06,S201Fg07,S201Fg08,S201Fg10,S201Fg20,S201Fg23,S201Fg25,S201Fg27,S201Fg29,S201Fg42
FAGR_UCONN_22721,4.538954934,4.184354554,3.689949853,4.173106914,4.227109582,4.935632724,4.082431344,4.242747542,4.056922888,4.262891952,4.380168966,4.289026052,5.001281319,4.889200452,4.943190429,4.618791433,4.236127338,5.403967558,5.336515905,5.109269329,5.613399065,5.209189161,5.18216518,5.405269018
FAGR_UCONN_22722,3.783896504,4.073653629,3.609300543,4.082442597,3.548250597,3.13346097,2.893992464,3.642077169,2.222585768,3.63459191,1.083205078,1.788221316,4.034060696,5.674932247,5.586714717,4.73066338,5.156789521,4.240785789,4.093499597,4.87305078,2.67259941,4.816653876,4.446503795,3.92237328
FAGR_UCONN_22729,0.951255158,0.694875088,-0.032789949,2.105941188,-0.483590019,1.14245998,1.270466762,0.305796853,-0.566859729,0.97848331,0.466327714,-0.34291172,2.416263543,1.602203714,0.229693525,3.28745782,1.600390537,2.009118147,2.243311028,0.763560372,2.751589514,2.227108657,1.345939185,1.501271027
FAGR_UCONN_22734,6.492301076,3.867888699,1.91998258,2.043222781,4.157782421,5.584632902,6.147474636,7.28450393,6.196395792,4.082254,6.56142883,4.618965174,0.624208376,3.48429455,-0.125982822,-1.395442674,4.301270604,0.938299974,4.055316025,4.265537913,0.435434189,3.233082869,5.298876641,2.057967609
FAGR_UCONN_22737,4.744102311,6.271793048,7.620159996,6.394902965,6.504274306,5.537410052,5.636235491,4.424228326,5.842084564,6.192600762,4.895392159,5.661398056,6.549866945,7.499397198,7.464944968,7.915514063,5.96606698,7.514355075,6.350100872,6.222726981,7.905968516,7.658293863,7.060934674,8.14351694
FAGR_UCONN_22742,3.598902136,4.35184524,5.497688136,4.451905534,4.084954905,4.375175815,4.616210863,4.535081409,5.385252307,4.497431123,4.129838166,4.1790178,5.704910766,5.706471746,5.67255845,5.204476558,5.5763645,4.947558592,6.037249471,6.215844191,6.247670344,5.703205819,6.376803293,6.018340533
FAGR_UCONN_22747,4.383952081,4.676198453,4.097257222,4.85022822,4.584949436,4.375175815,4.347613648,5.0737519,4.838978842,4.325197053,5.370581155,5.034467699,3.515419957,4.115943702,4.811175286,3.973331975,4.290615618,4.11960055,3.475863365,3.759805841,3.79814867,4.267834251,3.592103461,3.964047497
FAGR_UCONN_22755,5.263137338,5.373562236,5.200159146,5.139724245,5.199295653,5.488589025,5.299186113,4.931840899,4.838978842,5.325433014,5.059850654,5.16387027,5.417098691,5.740725476,5.924587924,5.792636802,5.379264455,5.747016658,5.408961802,5.312197737,5.559534972,5.631745555,5.335772584,5.788297248
FAGR_UCONN_22757,3.758877278,3.889837073,5.227435605,4.643786305,4.00825468,3.883979385,4.196100289,3.167773477,3.661260159,4.325197053,3.525742536,3.478021275,5.230764791,6.082689413,5.972467368,6.614288422,4.776343232,5.778153757,5.889541183,5.312197737,6.719861449,6.618514185,6.18118625,6.458208104
FAGR_UCONN_22762,-1.857971539,-0.466953672,-0.032789949,0.012060859,-1.857971539,0.312337041,-0.745784036,-1.537624065,-1.857971539,-0.84092533,-0.118930968,-1.056198087,1.001115487,-0.924696164,1.368332721,1.106092778,-0.224053553,0.938299974,0.396475269,0.144377628,0.15459071,1.247319194,0.709748771,0.351253454
FAGR_UCONN_22772,7.148628847,7.103009499,7.336806722,7.428255835,7.06901545,7.189099049,6.5751844,6.701134296,6.973050749,7.212031623,6.636836674,6.712088249,7.537950797,8.179768529,7.536372352,8.325926668,7.45313966,7.795709947,7.101341162,7.64926512,9.049877896,8.017258318,8.032227166,8.175466245
FAGR_UCONN_22784,5.650861747,5.276934638,5.356580064,5.478777589,5.331098247,5.296323489,4.8263584,5.346049851,5.240414107,5.008517957,5.520013399,5.204547676,5.474220292,5.806885585,5.757001395,5.848526535,5.738028447,5.705506979,5.867673798,5.787969509,5.137536809,5.729116489,5.879077171,5.993400641
FAGR_UCONN_22787,4.538954934,3.932756796,3.689949853,3.770253621,3.927246628,4.12664742,3.959034594,4.358215905,3.949184943,3.460464849,3.47881914,3.048268054,2.997096383,3.330850813,2.683654777,3.158626052,3.143259546,3.043264898,3.690370869,3.45146803,3.400808242,3.326564841,3.324819382,3.195822527
FAGR_UCONN_22792,4.55357723,3.728686896,3.609300543,3.649127971,4.00825468,3.745395878,4.470882912,4.868892178,4.525533126,4.304726208,4.754755844,4.600794278,3.244812055,2.625892758,3.497322847,2.371915433,3.321317037,2.845790917,3.291060344,3.585660398,3.570176869,2.889380582,3.308412771,2.597534204
FAGR_UCONN_22794,-0.019897817,-0.078100505,-1.857971539,0.012060859,-0.483590019,-0.225369233,-0.745784036,-1.054005784,-1.857971539,0.491134643,-0.856489108,-1.402089266,2.066058965,3.34872858,0.858459697,2.083350154,0.196988208,-0.425557404,-0.803070878,-0.663564227,-1.338360333,1.042138987,-0.992881698,0.872722783
FAGR_UCONN_22795,7.930479119,7.942649245,7.891409251,7.843866015,7.94942026,7.73179759,8.032251843,8.09411789,7.896098834,8.18291653,7.570553101,7.532269027,7.573239261,7.433911156,7.303514318,7.46337958,7.425403982,7.421760538,7.406981976,7.489133818,7.794580688,7.53559558,7.460452866,7.409564627
FAGR_UCONN_22800,6.18937829,6.499410043,7.084245602,6.249688695,6.552339311,6.308934082,6.85227073,6.353303156,6.180601807,6.423739135,6.441133843,6.256367728,7.113174962,7.071699561,7.210494874,7.125951079,7.290200012,7.351043581,7.02436686,6.907653318,7.148622524,7.121816344,7.00984658,6.753838403
FAGR_UCONN_22801,4.638329031,5.549331893,6.814321446,6.337252356,5.522506965,5.743918467,5.636235491,5.838049649,5.694193234,6.589451508,5.148720868,5.991664991,7.056946147,6.111771728,7.173845919,7.205559816,6.818296274,6.891620125,7.165481275,7.428904652,7.785224183,7.542918385,7.531971634,7.069968163
FAGR_UCONN_22803,1.26734398,1.195463809,1.251480661,-1.857971539,1.541938444,-1.092233709,-0.508053946,0.457623657,-1.857971539,0.167522835,-0.271032802,-1.402089266,-1.355093751,-1.31714749,-0.91031163,0.150529941,-0.491909425,-1.347267881,-1.857971539,-1.34245824,-1.857971539,-1.857971539,-0.455846325,-1.857971539
FAGR_UCONN_22804,1.402718258,1.769455016,1.91998258,1.680769177,1.541938444,3.101348436,2.54370558,2.52680356,2.340993126,3.262399078,1.769242621,2.095594774,1.488960077,0.490609104,-0.343226475,0.508702042,2.210407124,-0.97084415,1.042257858,1.641308471,1.415749809,0.515851775,1.636208977,0.075176184
FAGR_UCONN_22822,5.736657695,5.970849105,5.405165843,5.367986258,5.331098247,5.769688182,5.766514432,5.900673367,5.694193234,5.675582619,5.487789026,5.484402475,6.406576405,6.573676726,6.40857663,6.61735588,6.596182494,6.444603381,6.729306254,7.038238051,6.361171178,6.939015372,6.907357525,6.916570555
FAGR_UCONN_22824,4.191692436,3.547245877,3.336163786,3.53979112,2.223169877,3.225720439,3.225911213,3.428931069,2.974723517,2.496174023,3.301413285,3.324086219,3.895946996,4.576706891,3.956069391,3.944311845,3.941432399,3.829779153,4.042360239,4.024252293,3.984100976,3.893158458,4.147695405,3.777964744
FAGR_UCONN_22834,4.842647586,4.75005217,5.14400859,4.578938251,4.995835227,4.142513911,4.915870486,5.019871521,5.062259295,4.943798786,4.189341066,4.137603639,3.679854768,3.762882976,4.07048966,3.963723314,3.736869793,3.78142465,3.948257965,3.784825399,4.430668619,4.259956231,4.110326197,4.309438037
FAGR_UCONN_22835,6.86481751,6.466926315,6.787081672,6.44124556,6.167658031,7.576940633,6.017902642,6.431049444,5.790989035,6.493229417,6.541587798,6.998978647,7.463733877,7.25824336,7.261974672,7.526744624,7.060188161,7.549970993,7.663292577,7.712568604,7.227885001,7.778969866,7.30270825,7.564065132
FAGR_UCONN_22840,0.290560591,0.227885798,-1.857971539,0.944152954,2.08060662,0.703152996,0.537004325,0.527937426,0.103404145,0.755290433,0.729460834,0.590785739,-1.857971539,-1.857971539,-0.343226475,-1.857971539,-1.248323652,-1.347267881,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.005658719
FAGR_UCONN_22841,1.117939037,2.178975421,-1.857971539,0.639503845,2.352903691,0.312337041,1.754389628,0.942597069,0.905155916,1.494496185,1.314587843,1.397119926,-0.232613713,-0.146910068,-0.599083337,-1.395442674,-0.491909425,-0.425557404,0.690240196,-0.663564227,1.049598487,-0.759785548,-0.065382985,-0.473487468
FAGR_UCONN_22843,5.811566254,5.576652268,5.519920427,5.592655919,5.763243681,5.507091056,5.916936222,5.843229752,5.976215179,5.745601108,5.059850654,5.655541658,4.990879643,5.156099328,4.743795691,4.998744632,5.481177822,5.058243175,5.336515905,5.354592065,5.574096505,5.341987669,5.230859448,5.319573858
FAGR_UCONN_22846,8.452386724,8.120248794,8.079039812,8.04031457,8.523548647,7.160164247,8.156281586,8.766199402,8.652096223,7.883240879,8.925256466,9.136180164,7.017777764,7.3443007,6.876397021,6.484234518,8.460940802,6.331607328,7.048865415,7.447630613,7.41947838,6.662505453,7.559961641,6.895186672
FAGR_UCONN_22847,3.13768845,3.867888699,3.838865863,3.8819928,4.293257493,3.766027355,3.41116111,4.004608462,3.413540383,3.930188847,4.13741163,4.296571904,1.656268634,2.404471376,2.042279398,1.722258081,2.06792747,1.570858712,1.885340291,2.024092843,2.195876515,1.482138768,2.299055057,2.132962289
FAGR_UCONN_22849,5.999515994,5.875071343,5.762986765,6.126525244,5.864623602,5.942772209,5.755145223,5.925306729,5.790989035,5.618672782,6.194829179,5.850132631,6.639162853,6.552620665,6.428024521,6.693450407,6.457792088,6.245108922,6.388999951,6.615083491,6.112051868,6.561969448,6.499309189,6.752352595
FAGR_UCONN_22855,6.17052942,5.500239812,4.961118057,4.034880238,5.602954616,6.443101411,5.870275068,5.605827943,5.66042891,4.943798786,4.956607728,5.440802151,4.728260521,4.852079122,5.196022894,3.628832599,5.911477739,4.567437172,5.226272344,4.732235072,3.822746296,3.903309059,4.75572902,3.835229672
FAGR_UCONN_22856,0.290560591,-0.078100505,-0.032789949,0.79985497,-1.857971539,-1.857971539,-1.030568862,-0.692441433,-1.857971539,-1.857971539,-0.441081239,0.590785739,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.338360333,-1.857971539,-1.857971539,-1.857971539
FAGR_UCONN_22859,5.236197971,5.285238775,4.993255577,5.815434385,5.536230302,6.117507767,5.444290703,5.806572258,5.967037174,4.876039401,5.977868831,6.728917927,6.901809261,6.180764601,7.157109929,6.237455115,6.77690704,7.555373157,6.637524165,6.166722703,6.000582709,6.279787767,5.86231558,6.544868352
FAGR_UCONN_22866,5.35782228,5.955321221,5.904901219,5.478777589,6.302250705,6.439894908,5.306993296,3.848504775,5.027363955,5.869246938,5.915366838,5.927501998,5.257044286,5.249462924,5.348956659,3.48846362,5.836543786,5.001325636,4.552282406,3.157886987,1.597794104,4.761922996,4.337531032,3.789601015
FAGR_UCONN_22885,3.057883844,3.547245877,3.120324453,3.845699575,2.779436514,3.284103925,3.192584347,1.889583682,3.358450084,3.08169537,2.559890529,3.423926168,4.187686068,4.606733041,3.576915014,4.365088783,3.321317037,3.287882748,3.78674047,2.144964323,4.500941184,4.275669485,3.076182181,4.276737898
FAGR_UCONN_22886,1.402718258,0.694875088,-0.032789949,0.012060859,0.207302582,1.26348034,2.185526653,1.658360406,1.951905028,0.97848331,1.019057185,0.132246671,0.112610285,0.93122397,-0.343226475,0.150529941,-0.821100068,-1.347267881,-0.470408975,-0.203759078,-0.957143192,-1.857971539,0.096256723,-1.857971539
FAGR_UCONN_22891,5.113272658,4.676198453,5.024692772,4.831791721,4.662078897,4.812110523,4.414183273,4.535081409,4.598669439,4.550557598,4.812665614,5.117759243,5.252697478,5.249462924,4.996268445,5.904844386,5.059724885,5.485463583,5.320506904,5.435817017,5.533693189,5.556560381,5.200062925,5.24968274
FAGR_UCONN_22897,6.357135188,5.59012086,5.452168562,5.442784282,5.392742875,6.276946181,5.303094985,5.323986941,4.9362441,5.404517169,5.660675462,5.464442849,7.164982954,6.81140713,6.844588655,6.845068911,6.704502906,6.717837905,7.212504798,7.089342621,6.654562898,6.840768058,6.895049338,6.660281759
FAGR_UCONN_22900,2.325421463,2.178975421,1.251480661,1.680769177,1.023745888,2.115182863,2.116123496,1.527181614,2.093584303,1.171728439,1.604154276,1.397119926,3.173019466,3.383832914,4.226717785,3.944311845,2.568936117,3.944017304,2.830445429,2.907545275,2.500326165,3.233082869,2.426149779,3.124106143
FAGR_UCONN_22901,6.257946252,5.668394089,5.563382863,5.619774397,5.480535881,5.652689662,5.550046878,5.579168409,5.648996221,5.812378095,5.781601545,5.616884385,6.418267711,6.560313018,6.091076206,6.429440689,6.366887704,6.171970711,6.174201976,6.552721889,6.16831811,6.390367433,6.43463953,6.267510325
FAGR_UCONN_22908,6.357135188,6.589341223,6.222114214,6.394902965,6.372782331,6.407431705,6.017902642,6.268562568,6.047610094,5.91047416,6.360919244,6.520790937,6.344614149,7.239200727,7.144102668,7.172574148,6.836724065,7.029983509,6.252226989,6.261121123,6.696759523,6.95983332,6.755268897,7.193361993
FAGR_UCONN_22909,2.182214277,2.314970614,3.232276784,2.433915993,1.922395211,3.000485608,1.885307006,1.527181614,2.340993126,0.97848331,1.689058555,1.397119926,4.064139265,3.275848552,5.196022894,3.82201592,3.119373934,4.657265773,3.45646054,3.195691526,3.668446683,3.562621701,3.671222231,3.911763874
FAGR_UCONN_22916,5.96711453,5.852895433,5.646566553,6.036816848,5.164373667,6.247904574,6.290190065,6.076654775,5.842084564,5.618672782,6.239498569,6.02838314,6.497556842,6.721645815,6.641141376,6.778119552,6.197565352,6.444603381,6.424383204,6.669832967,6.446742835,6.957399684,6.890923163,6.841695753
FAGR_UCONN_22930,5.644045795,5.080993304,5.14400859,5.502283733,5.128585342,4.898739767,5.214553951,5.537166933,5.881696774,5.186889373,4.926324602,4.466755355,6.833597317,6.237041121,5.547736753,6.025209754,6.242486379,5.443349774,6.480692458,6.669832967,6.506798712,6.172667208,6.730852963,6.700902473
FAGR_UCONN_22934,3.969813766,4.930296078,4.928248299,4.364824694,4.804970916,4.334314371,4.936148887,4.979667097,4.550326142,4.760535335,4.982068174,5.263490953,5.130091411,4.807528071,5.63213939,4.758716344,5.084610115,5.625587313,5.72901524,5.538684914,5.180993828,5.071943203,5.069849134,5.103510643
FAGR_UCONN_22940,10.86399769,11.51976402,11.36513675,12.01016981,11.69404319,10.81505738,11.3311406,11.8061195,12.09465147,11.19046137,11.24685774,12.19651144,10.14799971,10.78744005,10.29337735,10.82740525,11.09710403,10.10933433,9.941310984,10.3706679,11.02293785,10.39998283,10.7104603,10.90355669
FAGR_UCONN_22941,2.575160631,2.65965646,-1.857971539,1.680769177,-0.483590019,2.40553034,1.450419919,2.52680356,1.618430905,2.759487879,2.689185441,1.556455654,0.824935558,1.921759986,0.956952215,0.610731943,0.661313886,0.847273017,0.550821988,0.763560372,-0.009408418,1.426918995,0.709748771,0.686107554
FAGR_UCONN_22945,5.835695692,5.8360369,6.275359598,6.372756205,5.377576893,6.527088063,5.830203741,5.362979622,5.881696774,6.263261498,5.396060222,6.227051233,6.0436697,7.1755168,5.527845616,7.099870612,6.506947589,6.094925783,6.416873792,6.504586139,7.111669583,6.422482981,7.171654476,6.836095674
FAGR_UCONN_22947,5.063057168,5.569870524,5.584632739,5.054838236,5.466269724,5.201050886,5.693940982,5.482884863,5.129615587,5.691438593,5.284522158,4.84677232,5.503784911,5.885534825,5.995824105,6.039001348,5.741944543,6.171970711,5.914641143,5.863310867,5.785943132,6.205851733,6.034288876,5.828336291
FAGR_UCONN_22954,5.430920753,5.449418198,6.15266914,5.748209901,6.219612745,6.888698848,5.696915107,5.739628283,5.614144296,5.186889373,6.043832674,5.011725482,5.58555639,3.73596593,4.68034038,3.317945141,4.935278391,3.876565389,5.287945905,5.157959654,2.157714254,5.393304591,3.564736035,4.191590031
FAGR_UCONN_22958,7.534991843,7.167320317,7.128324753,7.435905298,7.358841376,7.434382198,7.130435608,7.701123825,7.328788053,7.333210086,7.631487536,7.809786296,6.412433901,7.037662483,6.495123746,6.856796658,6.906424266,6.829064967,6.598226473,6.916170444,7.238207981,6.43827658,6.847580392,6.823415448
FAGR_UCONN_22959,-1.857971539,2.709872682,1.91998258,-0.27707551,-1.857971539,-1.857971539,0.735184011,2.492047364,-0.566859729,0.755290433,1.689058555,-1.056198087,-1.355093751,-1.857971539,-0.91031163,-1.045752496,-1.857971539,-0.030774603,-1.857971539,-1.34245824,-0.957143192,-1.041929836,0.241597151,-1.857971539
FAGR_UCONN_22961,6.619360215,6.046076353,6.079711489,6.287385391,5.93882654,6.912027777,5.835611329,6.030473724,6.064920115,6.100596462,6.274264245,6.371593276,7.038126448,6.860520918,6.350874758,6.793117284,6.436201692,6.740147549,6.792570292,6.864296729,6.267964716,6.568362756,6.59033523,6.768612928
FAGR_UCONN_22975,2.685491493,3.57460541,4.155220506,3.05895823,4.00825468,3.545095717,3.779891761,4.047129136,3.517785256,3.84769018,4.067775143,3.968404159,2.933341959,2.566019753,2.042279398,1.893976055,3.656162508,2.129901604,2.637180142,3.387570834,2.372871146,1.818839511,3.522686162,2.543578511
FAGR_UCONN_22976,-0.963878562,-0.466953672,-0.032789949,0.012060859,-0.483590019,0.068391273,-0.125284039,0.223438383,0.103404145,-0.250325226,0.466327714,-0.009433924,-1.857971539,-1.857971539,-1.857971539,-1.045752496,-0.491909425,-0.425557404,-1.236177454,-0.663564227,-1.338360333,-1.393005921,-0.699518405,-0.715173011
FAGR_UCONN_22989,5.190150084,5.357900409,4.993255577,4.989806682,5.392742875,5.450857534,4.842563628,5.304088139,4.917308587,4.930499117,5.417991155,5.371041076,5.389647676,5.873235527,5.478957212,5.86926101,5.115124907,6.072494378,5.506525802,5.493868799,5.856137887,5.862560178,5.816641929,6.042856604
FAGR_UCONN_22992,5.332609232,5.357900409,5.055459516,5.801290496,4.827468517,5.208607126,4.966041869,4.882374713,5.193966932,5.414104697,5.408632976,5.555312292,6.313649315,6.808180341,6.107251494,6.638647385,6.197565352,6.22264898,6.229545135,6.270008459,6.350637534,6.383132506,6.330836819,6.410020095
FAGR_UCONN_23003,6.402266048,6.308921338,6.515577012,6.32082081,6.788531112,6.869760229,6.583243428,6.995987395,6.745062833,6.375480218,7.693167558,7.432201991,5.782344119,5.863941751,6.3755693,5.585829274,6.563362798,5.893547008,6.168250943,6.096015485,5.770220715,5.883221019,5.492852625,5.782485583
FAGR_UCONN_23009,4.596575389,5.127919675,4.751629941,5.219892018,5.233392255,4.621487892,4.742483929,4.97652754,4.690751853,5.129847955,4.904297882,5.070125629,4.899299778,5.620784052,5.523834266,5.641129863,5.180068542,5.443349774,5.419020513,5.241663902,5.072360278,5.594642691,5.627900594,5.698563972
FAGR_UCONN_23012,-0.963878562,-1.000931485,-1.857971539,-1.123444452,-1.857971539,-0.225369233,-0.745784036,-0.05626966,-0.566859729,0.167522835,-1.857971539,-1.056198087,-0.982919135,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.347267881,-1.236177454,-1.857971539,-1.857971539,-1.857971539,-1.857971539,-1.857971539
FAGR_UCONN_23013,-0.41601951,0.881709775,1.251480661,0.639503845,1.305983955,0.86491293,1.136678859,0.835769071,0.905155916,0.755290433,1.466623835,2.31951437,2.105161046,2.334421757,3.228231724,2.960304684,2.254936153,2.89206896,3.053457793,1.69508987,2.438005701,2.715952348,2.122616435,2.699744907
