Gene_ID,H173Fg01,H173Fg07,H173Fg08,H173Fg09,H173Fg14,H173Fg25,H173Fg28,H173Fg29,H173Fg30,H173Fg32,H173Fg36,H173Fg37,H173Fg42,H173Fg43,H173Fg45,H173Fg46,H183Fg01,H183Fg07,H183Fg08,H183Fg09,H183Fg14,H183Fg25,H183Fg28,H183Fg29,H183Fg30,H183Fg32,H183Fg36,H183Fg37,H183Fg42,H183Fg43,H183Fg45,H183Fg46,S173Fg02,S173Fg03,S173Fg05,S173Fg07,S173Fg10,S173Fg20,S173Fg23,S173Fg25,S173Fg27,S173Fg28,S173Fg29,S173Fg36,S173Fg39,S173Fg42,S173Fg44,S173Fg45,S183Fg02,S183Fg03,S183Fg05,S183Fg07,S183Fg10,S183Fg20,S183Fg23,S183Fg25,S183Fg27,S183Fg28,S183Fg29,S183Fg36,S183Fg39,S183Fg42,S183Fg44,S183Fg45
FAGR_UCONN_14054,5.592915075,7.64815902,7.801628709,6.51782715,7.022060872,7.700748978,7.65750163,7.390206503,7.436058847,6.967888944,6.642698875,6.398650839,7.162128693,7.100775998,7.486146297,7.652286082,5.195454841,6.330946828,5.546169181,6.113001487,6.000689806,6.517015561,6.117215316,5.02051216,6.031756831,6.072571511,5.901882986,6.47271375,4.884790213,5.258097567,6.427459017,6.452504249,6.540728859,6.611725605,5.716049661,6.502702688,6.11797429,6.754364842,7.659676358,7.110828646,7.608816868,7.235207199,6.852336726,6.80228339,6.94249834,7.32382606,7.162539707,7.331097654,6.40212349,5.386760982,6.322192978,6.48411525,6.817329288,6.77045523,6.615247963,6.266842157,6.436731452,6.288769731,7.414677157,5.334376285,6.931606101,6.310899553,6.210054963,5.872893444
FAGR_UCONN_14083,8.98191059,8.514968634,9.148894804,8.12055933,8.966745791,8.169569167,8.870751497,9.304118477,9.063801172,9.273659985,8.175720983,8.503094332,9.247931237,8.824448976,8.803173016,8.193777545,8.943008017,8.93550333,8.886441375,7.872050261,8.94320623,8.436373626,8.925553797,9.170933942,8.903466293,9.094658385,8.340447548,8.592257762,9.594074492,9.060149769,8.945817411,9.005895271,9.232249738,9.278941827,9.113333388,9.007286848,8.822442455,9.17573386,8.742955895,9.135469317,9.060735661,8.990841715,8.861299752,8.863372605,9.306998336,9.149396094,9.158052159,9.360484911,8.002134266,8.332575813,8.12683252,7.630567849,7.750895639,7.872406602,8.102187228,8.012831063,7.939269539,7.017990859,8.161477705,7.651508791,7.947338099,7.699703941,8.095919662,7.850608064
FAGR_UCONN_14122,2.990576669,1.02090694,2.548415132,2.703087776,2.358769964,2.410112327,2.224044908,2.33996644,2.653914454,3.208055648,2.801932483,3.033268292,3.570524947,2.776679284,2.121724257,2.756002658,2.47604954,2.283125555,2.45319469,1.436238218,2.105139839,1.397129226,2.2352119,2.634333067,0.73984245,-0.063137281,1.588150958,2.199260082,2.208277501,0.939866322,1.276821507,2.131709906,0.540882075,1.902248944,2.180749991,2.244484793,2.807022269,2.58788542,1.292945387,2.373083009,1.298829162,1.73961503,-0.277418142,2.477806067,3.305653008,-2.578935396,1.199618666,2.248782512,0.163923865,-0.228424411,0.321127439,0.152138333,0.180797298,0.745351108,1.146085061,-2.578935396,1.460339776,-2.578935396,-1.404617863,-2.578935396,1.013953786,-2.578935396,0.855013361,0.071099497
FAGR_UCONN_14128,-0.756920453,4.180948998,4.136999009,5.121782858,-2.578935396,-0.054493634,4.846588376,0.816609956,4.021703512,-0.114809477,-2.578935396,5.566568039,3.680050015,-0.011322595,4.955993627,-2.578935396,0.975372837,5.144595474,6.140850392,5.825604863,3.980810384,8.232041959,5.175034053,4.638440516,5.095552285,5.420126192,-0.664472839,7.898093284,4.823342614,4.172121226,5.910034345,0.905686993,-2.578935396,-2.578935396,-2.578935396,1.202037966,0.89706967,1.302733983,0.620222764,-0.423139937,0.600407688,-2.578935396,1.033167491,0.801802732,-2.578935396,1.916437287,0.027344403,0.983612788,-0.022988108,-1.775325311,1.575512647,2.888218069,0.91453148,1.200217111,1.198466254,-2.578935396,1.634196111,-2.578935396,1.501742619,-2.578935396,3.131964282,3.612315931,-2.578935396,3.304809317
FAGR_UCONN_14136,5.626352626,5.618872425,5.198694229,5.350393324,5.790365571,5.384425937,5.287528242,5.584490775,5.478013941,5.137579123,5.534853828,5.266096707,5.179664507,4.870515391,5.647033385,5.260875893,5.38678382,5.430274316,5.296238225,5.314250642,6.138791481,5.48290582,5.198836805,5.587450013,5.415160366,5.723060534,5.926832018,5.475429863,5.559794069,5.825892826,5.969669217,5.665261463,5.661460365,5.480482069,6.49374068,6.07067494,4.87481908,5.070703105,5.641975966,4.721906501,5.18782954,5.346946357,5.114772302,5.505211346,5.199736654,5.441541769,5.65597565,6.161965689,6.503016406,6.423206225,6.174420534,6.311990524,5.976520303,5.9174153,6.054197595,6.244171852,6.301461328,5.889543901,5.082961714,3.965408281,5.656437189,6.559216401,6.644142872,5.994451896
FAGR_UCONN_14159,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-1.655083255,-2.578935396,-2.578935396,-2.578935396,-0.463421849,-2.578935396,-2.578935396,-2.246218313,-2.578935396,-2.109415804,-1.734046019,-2.578935396,-1.396989089,-2.578935396,-2.578935396,4.563035821,-2.578935396,-1.059324784,-2.578935396,-2.578935396,-2.578935396,6.098076301,-2.578935396,-2.578935396,-2.578935396,-1.901194676,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-1.337682363,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396
FAGR_UCONN_14172,8.046704939,8.043845367,7.884915103,7.885961938,7.910042471,8.177519754,8.229309205,8.612335914,8.246551896,8.383173288,8.342704839,8.550149972,8.663908156,8.035712457,8.460965156,7.991140983,7.332337439,7.500071837,7.530737376,7.390961412,7.430120384,7.698104959,7.63929247,7.384483966,7.912350501,7.418113071,7.283605945,7.665302545,7.408441387,7.18625578,7.764013404,7.418490489,7.765006418,7.540276013,7.492400391,7.369328469,7.682696495,7.86241364,7.447760648,7.749215608,7.601821925,7.768082583,7.144447203,7.588181189,7.90581339,7.65017117,7.627738272,7.77678619,7.602142751,7.593781925,7.73387747,7.691853996,8.013743208,7.751631628,7.887154446,7.595868605,7.816085913,7.816482558,7.42824925,7.57562485,7.498336058,7.804341049,7.727303754,7.676783534
FAGR_UCONN_14173,-2.578935396,-2.578935396,-2.578935396,-2.007491796,-1.450703579,-1.938095914,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,0.081875465,-2.578935396,-1.552112715,-0.970360201,-2.249602565,-2.578935396,-2.578935396,-1.870162578,-2.578935396,0.119369451,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-2.578935396,-0.797283088,-2.578935396,-2.578935396,-1.888506389,-1.477955023,-2.578935396,1.784572767,-2.578935396,-2.578935396,-2.578935396,-0.695195877,-2.578935396,-2.578935396,-2.578935396,-1.290871899,3.277541651,2.665207185,2.534426015,2.089967507,4.21133415,1.500973835,0.562329189,0.976876,2.247545582,1.792342817,2.261575216,-2.578935396,2.816905734,2.394788313,-2.578935396,0.713067036
FAGR_UCONN_14176,5.334257365,5.049354437,5.55897467,5.225792424,4.485231244,4.8199866,5.207711111,5.134191075,4.988307101,5.227674243,4.540052566,5.162230564,4.521613369,5.045698669,4.894099389,5.504019048,6.167630542,5.202008456,6.277450508,6.052414733,5.583456961,5.586865752,5.637609238,5.717374017,5.598905741,6.055540708,5.675264031,5.373086675,6.097854899,6.460527413,5.750439761,6.174402754,4.832500499,4.691623845,3.631528222,3.170764468,5.521367202,5.007646798,4.921332671,4.417964387,4.554666687,2.622719878,5.231217797,4.834600536,5.488048243,5.596252934,4.731847734,4.019385639,5.87210347,5.572213518,5.111578998,5.473250607,4.629380285,5.27063865,5.183344187,3.804648568,4.884362199,5.303943712,5.381185658,5.258750884,5.074810414,5.925573807,5.44387098,5.960753325
FAGR_UCONN_14177,5.037631822,5.199922286,5.386789787,5.759624897,5.566975316,5.703578942,5.396970932,4.768905878,5.185942462,5.476626961,5.765407596,5.362984639,5.430136963,5.777835952,5.124344815,5.928270849,4.96407782,5.01273313,4.896808578,5.181391366,4.443700187,5.038573386,4.792521858,4.551394972,4.696367776,4.460673087,5.075410388,4.578253893,4.082399444,4.720394277,4.958331984,5.12892454,5.057067238,4.945159441,4.857306543,4.081412029,5.582952013,4.795065821,5.27607238,4.577924872,4.673807332,5.283085658,5.009295201,4.800041496,4.747088912,4.792636501,5.28254737,4.040698197,4.818225955,4.693138713,4.85534311,4.009701611,4.854845326,5.01744684,4.627402198,4.362948256,4.437267757,4.788550239,3.988573812,5.05028259,4.182607733,4.38526483,4.678592338,4.345728613
FAGR_UCONN_14212,6.87057564,6.600856426,4.883972555,6.99856016,6.74878681,6.216112912,6.674158689,5.451931875,6.239717707,6.41760184,6.591871404,7.273896573,6.112634248,7.506905073,6.240896106,6.744502554,6.003545339,6.194444806,5.139930222,5.9009087,6.247476616,6.355386102,5.462961004,5.632070776,6.03648265,6.026701501,5.40826145,6.494930956,5.630491674,5.652934024,6.012306367,6.554609167,7.507307706,7.380754312,6.946069235,6.927947642,7.512963463,6.909597766,6.285674363,6.321773563,6.846536781,6.41720278,7.369331105,7.103256187,6.436146572,6.271227311,6.889514941,5.338819067,6.242677376,6.532241049,6.024228553,6.125208544,5.951712323,5.995765098,5.956823368,4.795982982,6.115988801,6.336629783,5.561218994,6.717698335,6.337440878,5.905289762,6.356924667,5.905142826
FAGR_UCONN_14244,2.31532279,1.330494683,2.594388777,2.149829353,2.116169843,1.914878007,0.452705662,1.841111814,1.918518702,1.426442216,-0.463421849,0.963046177,0.914788391,0.67802068,0.964242125,0.036632547,2.32118775,2.295967191,2.351812197,2.802380955,1.003714185,1.600068495,0.555374203,1.600210819,2.676389715,2.041398689,1.015485863,1.651496679,2.237562214,1.517972535,1.708816691,-0.37799279,2.277738717,1.953815317,2.650880082,-2.578935396,0.375520868,0.991228582,1.933582462,1.194272243,1.877427736,1.73961503,0.819374138,-0.246813128,2.081436342,2.147571127,2.511941041,0.983612788,2.26184817,2.888242198,3.176209367,1.479837099,1.398571197,3.613473519,2.27253058,3.37463515,3.761187975,2.257714038,2.615272252,2.100410803,2.566089694,2.236788633,0.855013361,3.523706967
FAGR_UCONN_14247,1.77443907,-1.025732415,-0.872496233,3.067428518,2.789861842,-0.366355088,-0.881635086,0.72020197,-0.770385142,-0.114809477,0.591031587,0.588715684,1.135957104,0.961427018,-2.578935396,-0.421298294,1.414501809,0.600672933,0.417190444,2.995671329,2.384406335,1.108625464,1.204318507,3.042658224,2.941202051,-0.063137281,-0.803456279,0.242395127,3.990777507,2.863218484,-0.649960035,1.18578099,1.682815962,2.496275441,3.004881365,-2.578935396,1.01175522,1.649695756,1.648535372,2.476665161,-0.248528265,-2.578935396,-0.451841907,2.077145186,-2.578935396,-2.578935396,-2.578935396,-1.290871899,4.275216888,3.653218906,1.22110283,1.424545949,0.740070773,1.45500296,3.60838794,3.288626536,1.739454039,-2.578935396,2.363377781,-2.578935396,-0.160097305,2.291400553,3.089363262,4.22601281
FAGR_UCONN_14249,4.267916463,4.787072822,4.339543781,4.035169993,4.1563931,4.309072318,4.347893423,4.944529498,4.513499579,4.174939614,3.772786693,4.77313855,4.22898974,3.857299513,4.694514223,3.629639672,4.063748588,4.329025113,4.468990593,4.597461505,4.282749058,4.472870463,4.232555753,5.148892705,4.346639674,4.576633602,4.225703444,4.356085712,4.52389317,4.310954293,4.868353843,4.037841392,5.312107751,4.414058325,5.059743474,4.993756277,3.773503182,4.574950993,3.616687746,4.635015396,4.711430424,5.04201785,3.092473608,4.62682411,4.381659379,5.153269314,3.954124211,5.364400423,5.911792298,5.746611971,4.85534311,5.58463611,5.007084393,5.00553632,5.19628193,5.535704075,5.659996618,5.434307549,4.46232444,5.904993278,5.384494457,6.17952505,5.590321741,5.242165804
FAGR_UCONN_14250,3.269854708,3.032334942,2.451824672,2.347234432,1.652850295,2.622350146,2.743968962,2.403433618,2.070129495,1.357161955,2.064966134,2.341422746,1.785360284,2.785789808,2.446198881,2.621611842,3.699555422,3.046442226,3.358156129,3.915741429,2.996022953,4.615485276,3.265520241,2.91896108,2.5760914,3.454375435,1.997000222,4.459599557,3.226414335,3.081857434,3.468560267,2.805633451,0.943390735,2.842480447,-2.578935396,2.646727159,2.785689481,2.193746994,2.554502451,3.599519337,3.223279221,0.657351775,3.379720987,2.693992952,1.955615026,2.436877297,2.969619273,1.776292828,3.277541651,3.112920032,2.587329369,2.714701801,2.815111007,3.176951371,3.157564501,-2.578935396,0.857552486,2.933424463,3.329696554,3.64733932,2.483182193,3.311260614,2.943077142,3.647487284
FAGR_UCONN_14261,6.127414585,6.022536726,4.167733878,5.50180445,5.47983078,4.841339993,4.872702619,7.197767031,4.43534938,5.375144069,5.29353001,6.211844317,5.409080853,4.981728229,5.553191639,4.358277937,5.111759667,4.532621859,4.148922386,4.967474762,5.259330175,5.562784298,4.262982118,5.184453932,5.030713495,5.686651862,4.286938592,5.190259176,5.826318616,6.456506007,4.706403309,4.020103226,5.704192487,5.554377066,5.786220239,5.773953605,2.552977708,4.932683989,3.106707504,4.506293447,4.311761785,4.263029952,3.68387767,4.912157606,4.688965267,3.658754155,3.316539683,4.521927146,7.953838171,7.582087556,7.113112468,7.351811099,7.082522895,6.252468922,7.21536571,7.320496899,8.109085233,8.310618551,5.8670376,6.927604947,5.548434448,7.146723361,8.255531957,7.808602172
FAGR_UCONN_14266,5.359332377,4.845108843,4.50513763,4.761913803,4.29412545,4.084735078,5.013486321,4.07923256,4.575010879,4.568866545,4.116919647,4.841987228,4.47171289,4.712279446,4.311530763,4.215602865,6.17030217,5.808501697,6.019768068,5.71690846,5.77720013,5.093395759,6.037323009,6.278232838,5.627377205,5.847011186,5.673627188,5.360404834,6.279538382,6.349049894,5.315774786,5.811642326,4.844305135,4.754769802,4.813172711,4.384785831,5.616566457,5.336650342,4.537593697,5.457319575,5.511634669,5.26996716,5.734798988,5.27294454,5.014946517,5.153269314,5.023904087,4.797051536,4.687133495,4.793907085,5.726998405,5.20448022,4.726177193,4.795637795,5.180091541,5.49787502,4.912771045,4.236262365,5.241103822,5.004713947,4.81150997,5.77879836,5.181039271,4.760408239
FAGR_UCONN_14268,6.36136167,5.830678683,5.008050009,6.537541487,5.895119723,6.217928107,4.872702619,3.572150008,5.297712016,5.007970703,6.248719075,6.287848459,5.222537275,6.2180915,5.885018045,5.869648259,5.802962503,6.275294071,6.207661006,6.774638446,6.221063256,6.449012049,6.054819162,5.340951693,5.897931174,6.16545667,6.901261836,6.450149045,6.123573264,6.404374754,5.914537278,5.796092198,6.276761863,5.910571388,5.667298446,5.844515418,5.772451961,5.798182596,5.900900778,5.923868346,5.999203691,5.346946357,6.007650142,5.469005111,5.476641089,5.230914677,5.942392713,4.537003493,6.861620951,6.683496884,5.950423217,6.024216161,6.073995163,6.102123228,6.276070831,6.035572962,6.481041104,5.682896842,6.369748509,6.175604352,5.937480698,6.274084467,7.091747282,6.307601951
FAGR_UCONN_14276,5.920596758,5.93743741,5.707563216,5.880082427,6.080019648,6.498157193,6.432230294,5.171129626,6.632797452,6.370035779,6.890753584,6.668808813,6.099550615,7.058645186,6.986504385,6.478277072,5.817522117,6.41648865,6.487497171,5.751313316,5.343364132,6.46339201,6.206676421,5.382972417,6.145492623,5.664357297,6.032776323,6.773678459,5.869049541,6.239642917,5.971831269,6.377865538,7.303272185,7.189997097,6.521434635,7.270276895,7.325655253,7.174595688,6.561504739,6.975912486,6.952456357,7.001223201,7.520203946,6.985167052,6.26767362,6.622851563,6.787531544,5.955846537,5.972481838,6.31658809,6.345414474,6.482424121,6.247094499,6.420360866,6.312175997,5.292245959,6.494260909,6.20529617,6.176297061,5.540029004,5.834217673,5.794639062,5.841550122,5.858325684
FAGR_UCONN_14298,6.79723428,7.782055499,8.363593106,6.734434655,6.310345777,8.413817606,8.608051589,8.903255831,8.594891076,8.168052965,7.537888928,8.373430773,7.939689309,7.662764492,7.303359791,8.190814,5.79432888,5.79386459,7.261489359,5.493698266,6.021246596,6.901942332,6.228040361,6.536383979,5.700663507,5.547403762,4.961974772,7.458320713,6.324584784,5.433179875,6.090001406,7.007022212,6.387804482,6.68698172,6.713751126,6.688939972,7.623430966,6.105756963,7.020556111,6.286572802,6.724880536,6.164218153,6.652598797,6.58605867,6.227404783,7.743647036,7.013579813,6.331515964,5.152314571,5.220510429,6.225378431,6.28313935,6.334130404,7.652642764,6.368985493,6.087437298,6.324905581,6.328762555,6.557586301,6.255594129,5.695631592,5.127641661,4.515608471,5.253343605
FAGR_UCONN_14305,5.920596758,6.000816273,5.57052167,6.496540609,5.643437279,5.56069876,5.290298772,5.305949286,5.550726135,5.667572421,5.64832648,5.525296498,5.564753127,5.595566481,5.392835978,5.39494017,6.026581104,5.850454828,5.825461391,6.853538326,5.85941767,5.749314101,5.728539153,5.276502245,5.614792537,6.643097835,5.272113268,5.961994004,6.303968764,6.091184934,6.035230563,5.392877446,5.543320006,5.567885334,4.857306543,5.773953605,5.258416228,5.558188924,5.466874891,5.759013477,5.901674604,5.660165543,5.664381823,5.264519696,5.465143021,5.556591531,5.43234988,5.892785022,6.399799296,6.197783848,5.703227639,5.817084126,5.773493295,5.491662956,5.935763018,4.943993992,5.939458841,5.573968074,5.946281381,5.334376285,5.905997781,6.408836357,6.312923504,6.408542263
FAGR_UCONN_14328,5.050005823,5.404012629,5.353757126,4.377626349,4.978514955,5.282299079,5.875972235,5.488976426,5.459248494,4.926614274,4.931546096,5.497111266,5.332865882,5.020835717,5.762747655,5.19985441,4.555709209,5.088497884,4.559470809,4.512482429,4.473842659,5.021005189,4.96591659,3.976353725,4.672278069,4.460673087,4.119093538,5.107680184,4.712993412,4.414086555,5.138503572,4.652847907,5.210880028,5.126027364,6.737560157,6.115752931,4.90974933,5.298522548,5.27607238,4.93694985,5.507363062,5.848436373,4.72145363,5.186396731,5.527277632,5.855189574,5.71565243,6.445764316,5.031410008,4.979363153,5.329095646,5.609640339,5.429856115,5.124111954,5.54624255,5.572566503,5.131602738,5.050127817,5.018883863,5.178940868,4.972142672,5.029313488,5.501635624,5.474831416
FAGR_UCONN_14333,5.201896123,5.203096062,4.85593705,5.163308574,5.212739634,5.07359811,5.023511361,4.681996452,4.942364932,4.865558873,4.844577679,4.700838879,4.625672843,5.066406972,4.880723655,4.923075638,4.462875546,4.762803287,4.331193944,4.677712279,4.316407869,4.533602414,4.607309963,4.168274515,4.25229138,4.560627628,4.448805246,4.524700084,4.511958468,4.197126237,4.695978441,4.939035921,4.796495746,4.851404569,5.168838155,5.303074419,4.728769006,4.597965861,5.15188007,5.641337859,4.993842227,5.131771414,4.60930435,4.764634251,5.007039022,3.867648899,4.864312269,5.360168239,4.931972724,4.764408647,4.707854628,4.595928807,5.016684505,4.369623749,4.593573733,5.439203952,4.843625899,4.538674619,4.793048409,4.90901722,4.766641094,4.438664354,4.976865817,4.465908337
FAGR_UCONN_14354,5.934011562,7.910410414,4.788321088,4.907823902,5.694094318,4.210406443,5.901564623,5.148154098,7.231599577,4.762154923,3.712665676,9.018884568,5.332865882,6.861621308,7.630486806,4.391108597,2.880196469,6.615930619,3.249603966,4.624710785,5.650970559,6.351174276,4.809799591,5.568574813,4.505052515,3.308656194,4.114274725,7.583092294,5.400613006,3.810975059,5.814484598,7.206451903,9.034559308,7.074629677,10.49821223,10.70424282,5.691604325,7.612711928,6.762956756,8.86299355,6.639628226,7.908028067,8.650123031,9.910118182,8.535114764,7.856147651,8.372890806,7.955032326,5.746032717,5.104969424,4.777803929,5.892882154,5.072981131,2.43417285,5.039995374,5.897117014,6.273254175,6.308904718,3.500306809,7.629159742,5.758678353,5.511859862,5.654412264,5.031078342
FAGR_UCONN_14389,0.211157333,-0.295203494,-2.578935396,0.594057869,-0.825410708,-1.317049305,-0.380850935,-1.830258308,-2.578935396,-2.578935396,-0.256969518,0.963046177,0.143283831,-0.367498925,-0.48159146,-1.031366345,0.519215748,-0.140553371,0.815606043,-0.353236525,-2.578935396,7.284191577,0.265958678,2.044603535,-2.578935396,-0.527182901,-0.031230485,7.23754477,0.028898182,0.154319925,0.89462396,0.22766242,1.185345343,0.927252455,3.288908494,-2.578935396,0.057280458,1.245582647,-2.578935396,1.519405522,-0.805916564,-2.578935396,0.264111054,-0.695195877,-2.578935396,-2.578935396,-2.578935396,-1.290871899,-1.185604416,-1.496099944,0.046725814,0.511804237,0.037256558,0.077272988,-1.594986765,-2.578935396,-2.578935396,-2.578935396,0.109557743,-2.578935396,-2.578935396,-1.517839394,1.842766029,-2.578935396
