sample,ME_antiquewhite4,ME_indianred4,ME_steelblue,ME_navajowhite2,ME_white,ME_lightsteelblue,ME_maroon,ME_brown4,ME_darkturquoise,ME_thistle1,ME_turquoise,ME_plum2,ME_orange,ME_orangered4,ME_bisque4,ME_lavenderblush3,ME_saddlebrown,ME_yellowgreen,ME_skyblue2,ME_lightpink4,ME_darkorange2,ME_mediumpurple2,ME_darkolivegreen,ME_greenyellow,ME_plum,ME_palevioletred3,ME_skyblue1,ME_lightcoral,ME_ivory,ME_skyblue,ME_coral1,ME_lightgreen,ME_darkred,ME_darkseagreen4,ME_mediumorchid,ME_darkslateblue,ME_thistle2,ME_royalblue,ME_lightcyan1,ME_skyblue3,ME_honeydew1,ME_magenta,ME_coral2,ME_darkorange,ME_lightcyan,ME_darkmagenta,ME_lightyellow,ME_mediumpurple3,ME_sienna3,ME_pink,ME_salmon4,ME_paleturquoise,ME_purple,ME_brown,ME_darkgreen,ME_black,ME_yellow,ME_blue,ME_green,ME_floralwhite,ME_cyan,ME_darkgrey,ME_yellow4,ME_violet,ME_midnightblue,ME_tan,ME_lightsteelblue1,ME_orangered3,ME_plum1,ME_grey
S182Fg45,-0.018126385639035292,-0.014712144123433043,-0.014987343488883555,-0.01446115111446662,-0.019192457537906677,-0.01491139259855685,-0.0208793516239764,-0.02010480499037733,-0.029108662986960087,-0.018553515588383074,-0.0266055235483639,-0.01802285417675105,-0.03697746095985396,-0.03804805091836841,-0.01233787230527398,-0.008845427217995808,-0.019559049493532824,-0.02087854675748713,-0.01396770323911843,-0.02046181767371023,-0.01678558480180636,-0.015401459714047131,-0.009280745145406357,-0.023378597770389777,-0.016003744562523715,-0.013444882810412381,-0.01724268145394877,-0.014326927326651652,-0.012325709095570797,-0.018287979762145357,-0.001355015262892418,-0.016945658367920405,-0.017334661319447726,-0.00666960181552722,-0.011343930953158525,-0.014031601093499555,-0.01606151111020809,-0.009478921588008973,-0.01974614701719661,-0.01561922008514213,-0.01682164088050014,-0.01086405161357226,0.005802179569416926,-0.019052478918087024,-0.01633637891771315,-0.013442909979854768,-0.01906596193149893,-0.015354952083923701,-0.020108015781040295,-0.021750327072793698,-0.019101340543485352,-0.02248201030533755,-0.016456333697499676,-0.017112996081625604,-0.015861321245605867,-0.018306088909946252,-0.01516041363948043,-0.01802730074925265,-0.016916889961267684,0.017345521791695507,-0.013694168024438293,-0.009039452393150394,-0.02184845201254746,-0.01606113130738966,-0.01741371895979978,-0.008408055321886078,-0.015309245648455901,-0.01603566190655724,-0.015343401706234055,-0.01064296896240797
S183Fg02,-0.018126385639035292,-0.016622344025355,-0.013649054722268558,-0.016362647092978893,-0.011189958498113224,-0.017066974974928116,-0.003614509734715573,-0.01893360621680463,-0.026376044117036788,-0.016926471416564455,-0.02600002382563266,-0.020646193227425846,-0.03649421719262125,-0.03864600084801451,-0.01145784486974384,0.002242389321229254,-0.013993440893205596,-0.004234763305457087,0.015384237579482648,-5.853228484968679e-4,0.015460851717506552,0.009130192090616086,0.03514499756146862,0.10953262442878171,0.9908286614121592,0.021222251221860194,0.0029480281716914142,-0.006220868620463259,0.016941286216487925,0.011094591323818412,0.03803146522982006,-0.00451353903564996,-0.013656196601182483,0.003145955281278483,-0.012824835276966307,-0.011418231052893107,-0.015665005549076978,0.0022854686359439023,-0.01096021135397666,-0.00902581903977938,-0.00812270462547282,-0.010719651529691426,-0.01734527407418805,-0.009940723353431059,-0.002794658312693577,-0.013337496552178434,-0.017408467867937306,-0.014361889872630743,-0.01400838507039358,-0.01473046747532855,-0.006501995136307061,-0.015429610636390768,-0.013538465991733646,-0.007652877173311826,-0.01646789773119779,-0.010355051803458857,-0.012953958567436023,-0.014396737541273276,-0.016515682547430743,-0.012526409615301253,-0.002792607647633909,-0.010300051891229836,-0.005256992240805776,0.012582395964042245,-0.00588134667528314,-0.006637645953346608,-0.015930530486726865,-0.0027648201680494492,-0.018811210135786093,-0.006359760691383174
S183Fg03,-0.0041268584688634626,-0.016622344025355,-0.004837731363895871,-0.004618632736803152,-0.018260194232078496,-0.01257445516462559,1.6642045179610188e-4,-0.017549478090362974,-0.023584195044410367,0.0062422411168233235,-0.018893918464554637,-0.015918770388795498,-0.0357043533104184,-0.034745558183870116,-0.01278290993864545,-0.00920542397457839,-0.015900870804469704,1.0323485379107505e-5,-0.011586111418834094,-0.004707781286810098,0.005825541499596181,0.014481420737324266,0.03718668212068224,0.9652288109632066,0.03076235167839555,0.020387746000662187,0.04122674689227084,-0.005856607057316148,-0.0010138249603129789,0.006693069488549093,-0.003284901340925405,0.04179293400297975,-0.006149844048748579,0.0020480332030614833,0.006997184408553982,-0.012361806365198517,-0.005685222821633221,0.001095052562944739,-0.01245139622697876,-0.012937730373449858,-0.01946689821230705,-0.0015538801734362269,4.51641949237321e-4,-0.0013472448843687083,-6.540502327329841e-4,-0.0010444093718786098,2.585477918551892e-4,-0.012572269151949155,6.185581504683343e-4,-0.0025697481309325597,-0.023657170826241084,-0.003945307982096744,-8.20931549790062e-4,0.02225958795325245,-0.008053501395792759,-0.0034752989671017957,0.00279653438604883,0.0034936826700567723,-0.0034738721245046763,0.01836698192958437,0.022105172753131706,-0.007751180207118999,0.005642874747907909,0.03086838953611984,0.0022068232911978797,0.0037305154402668414,-0.009615735236950718,-0.014057585514651454,-0.004261657984197696,-0.01135742366700999
S183Fg05,-0.018126385639035292,-0.016622344025355,-0.01855088474173747,-0.013314698515340626,-0.020270697761741396,-0.016202696665907602,-0.02073008300296973,-0.019246551190615243,-0.029815074067865623,-0.01886560549275259,-0.029467995426470373,-0.016807753100730963,-0.03817677347491648,-0.03911183020075928,-0.014496520673942685,-0.015215928993796486,-0.017258274026850238,-0.01371500598397607,-0.014730487212127842,0.00712482272852227,0.026933154898210448,0.014379964540702892,-0.015974040028808152,0.007126443375604252,-0.008115003316981662,-0.010233004470190208,-0.013836338432140152,-0.018900834833256906,2.580010787201157e-4,-0.00706931294005376,-0.018009889555641898,-0.013250495037574575,-0.019753946702558093,-0.014256523772364959,-0.019389356823361265,-0.014474160284200307,-0.015474168556225729,0.028736408869087782,-0.016594271403308138,-0.0143777478232878,-0.015379335418273726,-0.010448023363204521,-0.019279413769368748,-0.014029888787452928,-0.013826341740774222,-0.015678604795010757,-0.017456420675678215,-0.016945610420670772,-0.02254377999478224,-0.015111740209808433,-0.02215364980223675,-0.003163230108592566,-0.01644240986459435,-0.018033680739278513,-0.019485715844624767,-0.02301616662445893,-0.018729667837495696,-0.017622662592955817,-0.01907315572902337,-0.0067084714389277576,-0.011183302960476064,-0.015437929438821373,-0.023449360223436792,-0.0017554914735908257,-0.014410539371412174,-0.01610038396853865,-0.01585192471393464,-0.014304845063639677,-0.016452777341344368,-0.010548167669985295
S183Fg07,-0.018126385639035292,-0.014712144123433043,-0.013212079633706166,-0.001721271163299497,-0.010840003430487313,-0.017234697704869423,-0.01975726858454867,-0.019082260759470462,-0.02687244820782083,-0.017436573660964808,-0.025114511288553007,-0.01982833717463648,-0.03778221768273559,-0.03879289052559066,-0.016210131409239915,-0.006845066222441737,-0.010066742935059303,-0.007488775994292994,-0.014382322797586758,0.987442846770409,0.04205609894003515,-0.003344244227210492,0.018078808242673005,0.028825315767825835,0.004429448695120687,-0.013340933394419784,0.024855438968832615,0.0016566389581637822,-0.0032771631139605186,-0.014679745859497577,-0.011340001668687795,-0.008612044118286762,-5.682897174614337e-4,-0.013875308247646968,-0.017348377570551146,-0.011558592854004911,-0.0039811275305433585,0.017657868339151037,-0.015920985548719974,-0.009823180526285226,-0.0023931509918704314,-0.015851976229083006,-0.004823358292612406,-0.004169525402619376,-0.008172056385135934,-0.012224672412398708,-0.009445913178072415,-0.014353705172214097,-0.013096591431100353,-0.017038516761975903,-0.011266511117451534,-0.015188019248930047,-0.003795617362001351,-0.013418426923930082,-0.011465224457574573,-0.014257848500210175,-0.012230867625549813,-0.00695966362357334,-0.012847857091338578,-0.0031592356144679538,-0.001623031867394868,-0.01997892369146426,-0.005555028208361738,0.022662727768679513,-0.010321531929482531,-0.003380406118611258,7.529644455969292e-4,-0.003030602214580713,-0.01580360450743009,-0.0018229040570369192
S183Fg08,-0.018126385639035292,-0.016622344025355,-0.00847686632692361,-0.015617209012760902,3.3083652946715246e-4,-0.017164672245607998,-0.015884658890422714,-0.016003133774738852,-0.026459848270611437,-0.02180609373096695,-0.025240784272647566,-0.019353306159673813,-0.037528131452864766,-0.03817319230318984,-0.007898779891773193,-0.006717481984527363,-0.014336962115760856,-0.017559182096159656,-0.00845978463741147,0.012210118518078135,0.01942173079528024,-0.007788998219442705,0.020838313359630347,0.07101231353348433,0.0024834294593679743,0.023086362358721222,0.004035592116264507,-0.014127202666544133,0.015068089551061831,-0.014129138793276938,-0.019373213857578536,-0.006135685779954685,3.425612324196419e-4,0.007228509054081712,-0.0030601245005206956,-0.011175691341133139,-0.009432621214622149,-0.014431894036730722,-0.0034438401124995636,-0.011886024557819378,-0.004349448169397064,-0.012244423926930587,-0.013614287802344239,-0.008620671754477647,-0.004127927455967811,-0.012943884474004632,-0.010868089731183915,-0.012437828845110875,-0.016370031141366183,-0.003475350297179879,-0.01834570459624436,-0.012686503945857328,-0.005160916792483942,0.0019488944488693736,-0.00611056736415189,-0.004649069948225857,-0.009431803520375424,-0.009213556020556004,-0.011551986813441118,0.011662742736017206,0.007917144721009172,-0.01792435947522105,-0.015340382587341881,0.9827387282471675,-0.004562740554076442,0.05645693209634375,-0.0069918205947664454,-0.015541142808580792,-0.008537246867483837,-0.010548167669985295
S183Fg10,-0.018126385639035292,-0.016622344025355,-0.017769386512599534,-0.014805574675776612,-0.01812834677801924,-0.011496794098826665,-0.021702897421390786,-0.016943623457550835,-0.027434073769268673,-0.0162436223548201,-0.024974080912792854,-0.013334284091858557,-0.03787029452829573,-0.0404537190384534,-0.009817426609369016,-0.013577575606299372,-0.018564126259246305,-0.015617344380315815,-0.006321491054394549,-0.011367717883842412,0.049689168473238336,0.013226325146333028,0.005782514406788306,0.06639977580643608,0.0015255625965534972,0.011339067628484972,0.9863570479143476,-0.018900834833256906,-0.002893260596092058,-0.01535478344082993,-0.019373213857578536,-0.020454625505144604,-0.01688445813916615,-0.015212097566472602,-0.018820456140630056,-0.010694195655881337,-0.013244198255185226,-0.011598752466437563,-0.01759582369591891,-0.01563060945012343,-0.019548487043193917,-0.014950073670925877,-0.007943240983849636,-0.019053089522283993,-0.016540255222899508,-0.01206288705452905,-0.016999793671527853,-0.010374187504717523,-0.00992731903040498,-0.013525465649193016,-0.02094907538292227,-0.01776260620719034,-0.014039613384452582,-0.012045964014945234,-0.013615647925683287,-0.016057243873612546,-0.01678849072724934,-0.016545501336840403,-0.0157481760587064,-0.016624700656950108,-0.001478977276408343,-0.004667844620590173,-0.022362140689833186,0.007238673175819577,-0.012542550518146959,-0.009223964068693321,-0.014749642659430939,-0.015293883259592569,-0.01829358634869326,-0.011306578009366686
S183Fg20,-0.018126385639035292,-0.016622344025355,-0.015880592291141162,-0.015125370111974337,-0.017668668855468885,-0.018171008625255867,-0.021702897421390786,-0.010960705992917265,-0.026835455683389194,-0.02218476537975837,-0.015945374190224657,-0.01758623930296602,-0.03775235070974752,-0.032610479699232114,-0.007203968090120715,-0.013077735614898294,-0.005923016805595785,-0.017726645368105174,-0.006233310682821968,-0.004213280861507421,0.9787261005366541,0.027029409613221214,-7.742735234324019e-4,0.027448931367707614,-0.01290031639237246,0.006326979262028571,-0.0011122243363185667,-0.012378720945286524,0.010561816085481623,-0.015453976823874269,-0.0077178893822736905,-0.010359137794719248,-0.013598037138864594,-0.006381273685071928,-0.018492994560500263,-0.00857792934922266,-0.007353036790377032,-0.016467021434319027,-0.017524107693283567,-0.004231270595476504,-0.007179259526248264,-0.008112013716773366,-0.016772401168471545,0.0028970318005140045,0.0016849906255811382,-0.007229590926660257,-0.015925983609210305,-0.023017554095292107,-0.018390988714619784,-6.841880120020484e-5,-0.01080957280721893,-0.01020500103811618,-0.010234308006401108,-0.013086187299204827,-0.010816252087217083,-0.013117033928589148,-0.008398757758915772,-0.010182145853618874,-0.01541167954907684,0.003221465280973521,-0.007901161136667256,-0.0038883696429486045,0.006406289566598719,0.01989489759419071,0.0026202351983964493,-0.008555156981229236,-0.0013332921363214665,-0.013810325965663232,-0.010614017583384322,-0.006185535863511108
S183Fg23,-0.015320664135521578,-0.014712144123433043,-0.012857641560374734,-0.01308985458141044,-0.005260173914456988,-0.003598712254896647,-0.014337466703962872,-0.016957895537612528,-0.02502775342415524,-0.008362164922861591,-0.025143681581301872,-0.017056883799907916,-0.036891530814682806,-0.03765744007487507,-0.004842460841046987,-0.001973876447211158,-0.0066950235646252914,-0.013504376355099856,-0.0028951602766917562,0.007898451655181682,0.08678421611541667,0.990231840484398,0.01244627884040688,0.03867442471115613,0.008484282059984891,0.0120754660085282,0.018262350808508132,-0.018900834833256906,0.01504068423044086,0.009303916155111653,-0.014870716114773126,-0.008111013637223502,-0.0029760297814519915,-0.003709430998546119,-0.011624766739871601,-0.019009014992385925,-0.007844439289192187,-0.005184825176368804,-0.007650911948396338,-0.008330247694044552,-0.013137472366580385,-0.00657650785556937,-0.009035837770978817,-0.014709013828222582,-0.014748541203472467,-0.005083917858734302,-0.015435296551520985,-0.01646885006414421,-0.015226185983557516,-0.010857955837192842,-0.019408680402026864,-0.011357452692629258,-0.013982715741083254,-0.012543206058806657,-0.006619280482155684,-0.013905547675062073,-0.012144901289542247,-0.009961561378701835,-0.006430683496627533,-0.006782259520889001,0.0011562327540382141,-0.01198362681410624,-0.01826425116575686,0.009175180434004395,-0.01398803482635793,-0.008066801204202353,-0.010807812153842957,-0.006239155394957119,-0.02007206934445141,0.0017080703197439255
S183Fg25,-0.018126385639035292,-0.016622344025355,-0.020876450454259805,-0.016362647092978893,-0.019031821532711445,-0.018450546508491386,-0.017585168434318853,-0.02010480499037733,-0.030515839617348915,-0.023793822952576163,-0.0312950882093523,-0.022349971772506954,-0.038275930005406494,-0.0405703953397504,-0.016210131409239915,-0.01536952462387434,-0.021220832215684705,-0.02075175145959062,-0.014388415875470606,-0.022749594320888352,-0.01874705025068733,0.0028368802870034657,-0.024746585181448885,-0.01420627597962362,0.010361881364121129,-0.019805955645969573,-0.01910520050005005,-0.018900834833256906,-0.02087037040745657,-0.021812154545292662,-0.019373213857578536,-0.021998391132331464,-0.021804815107212425,-0.01817689323042027,-0.011871247647295014,-0.02380291947084364,-0.023184480097542173,-0.02012870625742603,-0.02075499007419332,-0.020083481804853358,-0.01971166470496765,-0.015776427621980917,-0.020947149949193868,-0.024675737292119148,-0.021206867634298174,-0.017672318709239035,-0.02518114778688875,-0.025977538070645907,-0.02361242680227893,-0.02452755021484217,-0.024769320338521604,-0.019769547547515847,-0.021210645716976773,-0.02110789709366946,-0.02052585237026986,-0.02665563321003403,-0.022482559918178432,-0.025981908066120128,-0.0232889928454105,-0.023285884127909353,-0.02463968398655646,-0.022099096996843835,-0.012510298763926378,-0.016008910469597504,-0.02709803868899953,-0.021946873783912146,-0.018688870797725826,-0.01603566190655724,-0.02210476801992573,-0.010548167669985295
S183Fg27,-0.018126385639035292,-0.016622344025355,-0.006614171216832186,-0.016362647092978893,-0.01972439527562993,-0.018450546508491386,-0.021702897421390786,-0.01878362416214856,-0.02874575861638568,-0.011983874054439049,-0.026703868112259915,-0.01580614005309505,-0.038198712731732844,-0.040282374813737476,-0.01278290993864545,-0.014806340646922208,-0.017177841508362275,-0.017909374427725017,-0.014382322797586758,-0.007937240459975873,0.02225156617672052,-0.0011013191119578496,-0.014288198870713175,0.01173889740338513,0.0019381392009834885,0.9829013405464938,0.03904494714498132,-0.018900834833256906,-0.01487951630520683,-0.01504266040180976,-0.019373213857578536,-0.015521338837669523,-0.01630149860143497,-0.01336253750178026,-0.019133697362229123,-0.022566041870717785,-0.005414799067784829,-0.022386292166666003,-0.018878261578740344,-0.019280690690961506,-0.01971166470496765,-0.011554263278368594,-0.017306529372188992,-0.01162074794876321,-0.010662126337474043,-0.01617680039529005,-0.018747686421243127,-0.01990145967640108,-0.022590915501548833,-0.01710439981385293,-0.0074276896554595975,-0.013607700004466641,-0.018596758751158893,-0.02199187146605474,-0.021476086725655614,-0.020187207364844705,-0.01740732124373083,-0.01821600631053585,-0.017686181996261055,-0.01633321862301948,-0.006602537235229602,-0.018832767159278927,-0.009960050154505679,-0.008528526635902684,-0.01576428657082222,-0.01141555762310431,-0.016022039786974272,-0.01603566190655724,-0.022326782594445607,0.015627623168859833
S183Fg28,-0.004897492720469133,-0.016622344025355,-0.017838947620112032,-0.016362647092978893,-0.014976021791729674,-0.0049860736165936274,-0.01346743944724692,-0.02010480499037733,-0.03092216014142908,-0.023793822952576163,-0.027959277459829474,-0.022214135763017635,-0.03828113245157058,-0.03811940262214054,-0.016210131409239915,-0.014093342823289954,-0.01494591319974284,-0.020012144592067096,-0.004612570681374415,-0.005671392250216393,-0.001081777170573415,0.009315557018731185,-0.013283544720555051,0.00784752986319295,0.008025553594107924,-0.008161050264036136,0.009157543348993743,-0.012378720945286524,-0.013909463149744988,-0.021665967417272343,-0.019373213857578536,-0.019874187289129156,-0.01360618768114485,-0.01817689323042027,-0.023243627422430708,-0.021818308179862227,-0.015730179970959556,-0.013080920710539568,-0.02075499007419332,-0.02006770175009042,-0.01455454085163761,-0.01726070755087054,-0.010836787352262029,-0.016749057593698928,-0.008728687404188194,-0.018366403242208028,-0.02304179436867646,-0.024995669762683703,-0.0202689495777906,-0.01620583704769959,-0.017328079436652977,-0.02131091567278459,-0.016996213239464313,-0.02141875002799616,-0.020289072649890296,-0.015952852718009138,-0.016590658191765396,-0.02147926117678156,-0.020236537339989303,-0.023285884127909353,-0.009329463110272994,-0.01702086831295023,-0.022009635240962607,0.0024841739878835494,-0.0239146910309299,-0.020249909409326257,-0.009787141870600698,0.0019441316273230403,-0.015454752266932234,-0.010832571547253316
S183Fg29,-0.018126385639035292,-0.0032509447119013135,-0.016123176895139594,-0.010984163479871217,-0.016854693946847233,-0.018450546508491386,-0.021702897421390786,-0.020065793454024504,-0.02930559123941935,-0.01888809946348379,-0.02482186377153666,-0.01787048338214955,-0.03786848024401315,-0.037299212451522255,-0.008715122102177987,-0.012970169945400916,-0.009344391228667696,-0.01894026920424363,-0.014725804878523291,0.00648195057737241,1.572267730807944e-4,4.729861519178273e-5,-0.007136430599235521,0.05520132133820818,-0.0025906965260717126,0.020479948786579837,0.019708774819734452,0.005162379500864256,0.9840942492336878,0.029755571201298448,-0.0058657206291623095,-0.014200609028122986,-0.015444717422044415,-0.01666600469079165,-0.014710999238011297,-0.018006759462056345,-0.012970750070415489,-0.015041273324620892,-0.019845240098639697,-0.012395859816325343,-0.009690282372335901,-0.006365319498601476,-0.020947149949193868,-0.0040674517561234075,-0.011483029179668449,-0.0034525373777975032,-0.005876136657622471,-0.014120894061855413,-0.015512097034366751,-0.009641334802230363,0.0017345953360015996,-0.00805731899209501,-0.012803257250094636,-0.010954005953041825,-0.007694646552299176,-0.014424534692593156,-0.015329250270904229,-0.011935799471963472,-0.007343729578064484,-0.008500048432556554,-0.00286845410369181,-0.007344295464822565,0.024774298846908255,-0.0038651102343335267,-7.259525453386949e-4,-0.014350336903407087,-0.012816856618820646,-0.01603566190655724,-0.012249642730153823,-0.010927372839675991
S183Fg36,-0.018126385639035292,-0.016622344025355,-0.021006411737151235,-0.016362647092978893,-0.01988995370307192,-0.018450546508491386,-0.021702897421390786,-0.01836776502458977,-0.03150527161528821,-0.023793822952576163,-0.03163266837863509,-0.02235532348545014,-0.03835703346207531,-0.04057934756421675,-0.016210131409239915,-0.01536952462387434,-0.021220832215684705,-0.021489991315987916,-0.014725804878523291,-0.022749594320888352,-0.014252494525134295,-0.015899389675319002,-0.027566448658967742,-0.02219815791136102,-0.013244446447678545,-0.021937917158326943,-0.02022041449156673,-0.018900834833256906,-0.021097420755257053,-0.021313668503426836,-0.019373213857578536,-0.02200222867091346,-0.01965677951312223,-0.01817689323042027,-0.023243627422430708,-0.021815315296095004,-0.02568694070800642,-0.019652996753036462,-0.02075499007419332,-0.020083481804853358,-0.01971166470496765,-0.01873754356063385,-0.017630576511584114,-0.025121615648690424,-0.02167751731679214,-0.020353928579820945,-0.025836965278278667,-0.025772613853878565,-0.023736189565832462,-0.02142343171718352,-0.018919180845255602,-0.023191892235333435,-0.018555994951716274,-0.025820937942909936,-0.01958664591900801,-0.026922901293568252,-0.02437938588192444,-0.02663858413362652,-0.02504181634900331,-0.023285884127909353,-0.025716249929199794,-0.022099096996843835,-0.025911257964103925,-0.020427657517450907,-0.02539910479611092,-0.022870552454005027,-0.01889389394483283,-0.01603566190655724,-0.020744424344468868,-0.01140137930178936
S183Fg39,-0.018126385639035292,-0.016622344025355,-0.01337341793577434,-0.016362647092978893,-0.011819821589677048,-0.018226916201902973,-0.009781456301629873,-0.01609250327152671,-0.02495217811897039,-0.021129010466027647,-0.02367651235760211,-0.0177536642164705,-0.03671593512842157,-0.03935264012884037,-0.003930255044490045,-0.009264718840358654,-0.016726308605690205,-0.014214081054034364,-0.014725804878523291,-0.002124771481716813,0.01844711289956397,-0.011861571150390214,0.008910266408549456,0.037597216095247396,-0.004521512268604146,0.017199975767776744,-0.013456233695207879,-0.018900834833256906,0.007645148623786409,-0.012593345048847765,-0.004028713619759507,-0.011272901226619272,-0.009933171200067047,-0.007371358650361975,-0.015611420774408635,-0.01617483628120094,5.137530528422266e-4,-0.008317872436473563,-0.004512772822754719,-0.017106373001114485,-0.014211853437483409,-0.012569248603332967,-0.01854527166434625,7.479861402252491e-4,-0.009430307131279346,-0.0033821049912032028,-0.015968176838957106,0.0036310806360371536,-0.007971077297829436,-0.007356222965749396,-0.009998392098750909,-0.013931177076471346,-0.010642697006706989,-0.009939009887785287,-0.004116284953890085,0.010672744708854518,-0.01147765221361205,4.1515610872661747e-4,-0.009674024222850389,0.027719209733931327,0.980705185809844,0.050171810196278255,-0.0015652674924337643,0.02052179278386345,-0.00980067341389139,-0.014521675580547498,-0.012423409469157098,-0.0017060554452623588,-0.015896422222252654,-0.010548167669985295
S183Fg42,-0.018126385639035292,-0.016622344025355,-0.010433966657405135,-0.016362647092978893,-0.015042961077455664,-0.018450546508491386,-0.012723669967664112,-0.01800299922492703,-0.028576379182811504,-0.01544317496966906,-0.02494537777507368,-0.02089783601773858,-0.03642076339868123,-0.03346715557527181,-0.012616959541692709,-0.002943495413295242,-0.014295479012787554,-0.013679622895074645,-0.013588652419415998,-0.01883518524699011,0.002684563533959992,3.470094737707147e-5,0.9808612044292974,0.06280222373645944,-0.01092891227810427,0.029542889537912082,0.0026540063057455855,-0.018900834833256906,-0.0069032130346190325,-0.0035183137807877083,-0.01535660776313316,-0.015269138565829215,-0.004348022473092217,-0.009832111548699812,0.023604282564245405,-0.016085947162835727,-0.0048729747647081765,-0.02025568151653742,-0.007994752421797296,-0.019925681257223996,-0.015928328886323572,-0.013454808327813704,-0.020947149949193868,-0.0032664379673270094,-0.014330265460283839,-0.008980184740399664,-0.009725444583304403,-4.382263799525736e-4,-0.001407207678839952,-0.011046168983774668,-0.020432417383133585,-0.012144649751823547,-0.011144144308778829,-0.0134029863290018,-0.01226387311363035,-0.012263071750189846,6.298449805961617e-5,-0.01222561481862399,-0.014482365203315571,0.0023339249007178525,-0.008920289825350395,-0.021482245244492385,-0.002972576337458753,0.012120808562837999,-0.012998840117785447,-0.006520572268299025,-0.008990607041725189,-0.01603566190655724,-0.018692799121316665,-0.011292356064429769
S183Fg44,-0.015442223213859543,-0.016622344025355,-0.01974991490396001,-0.006241676381164073,-0.020195022506476496,-0.018450546508491386,-0.013108400925722088,-0.02010480499037733,-0.03086978153919617,-0.01186512177858495,-0.027586198696345907,-0.016981083082856268,-0.035541626568901676,-0.037970229997408934,-0.009399571555423827,-0.013465593683279703,-0.017464014932055395,-0.012697543201009862,0.004413120434324105,2.589831101506438e-4,-0.019086612779672548,-0.015913373663385823,0.020971093165437934,0.011425871039492488,-0.010909655735117247,-0.004692388580950993,-0.013407939530359817,-0.018900834833256906,-0.011001029135179988,-0.01594501004954066,-0.014993027601127935,-0.018992913123964367,-0.014362236195112732,-0.01817689323042027,-0.008530604278898412,-0.021511449023280158,-0.01583577213522714,-0.016637478094847724,-0.014431951716746126,-0.013399997944118515,-0.009291009787122932,-0.01303704734382426,-0.014706992079610025,-0.021073610119696926,-0.01680941482752589,-0.01549421984717478,-0.015327605297522482,-0.01769456413445228,-0.020943951768297223,-0.014460500667364328,-0.023127979574570447,-0.013107870491419238,-0.01483495683020717,-0.01293262558717144,-0.02023638456383612,-0.019833742272442757,-0.017091021108034815,-0.017119703320805084,-0.019708742378028884,0.0051146814963020605,-0.002748281374547409,-0.02098904384214703,-0.025911257964103925,-0.012229137215436659,-0.020594459585305987,-0.019161906221518393,-0.013555079308547045,-0.01603566190655724,-0.022326782594445607,-0.016945947159717898
S183Fg45,-0.018126385639035292,-0.016622344025355,-0.009048784632116683,-0.016362647092978893,-0.019273692728608776,-0.018450546508491386,-0.014406789283232848,-0.020065793454024504,-0.03025092942947186,-0.016545324676484174,-0.028071548035233245,-0.02056907829400721,-0.037721447915268665,-0.03248348379687055,-0.00392449911431468,-0.01408956103989222,-0.021288535264488078,-0.018233747022133664,-0.01127829771343848,-0.005470701284207956,-0.01671492976828384,0.030354292074256776,0.022987437950140768,0.008693517418789062,-0.0075396622464560204,0.01577069962993211,-0.014701682520795411,-0.005856607057316148,-0.0031425314842296365,-0.016949294935856278,-0.019373213857578536,-0.019149158852168655,-0.009068109908652514,-0.015667891209676703,-0.023243627422430708,-0.013879636818302682,-0.013029704117031962,-0.01640935287505263,-0.014741270033012751,-0.009417575450414441,-0.019564804809371287,-0.009657081691717471,-0.0068039844608224955,-0.014835173143982593,-0.01781763052783481,-0.008140357911588769,-0.008231602711427182,-0.0121239089522768,-0.011696706174272702,-0.019040770044381292,-0.013822686989945107,-0.016695507749241733,-0.013876739044573056,-0.01515153518680563,-0.012930631490839936,-0.017107830440510622,-0.012383337072654819,-0.01683820226426643,-0.012904154007670057,0.9854240279038577,-0.009763903601033835,-0.017052594805299002,-0.025911257964103925,0.0015857602471602789,-0.01962075359311895,-0.016607664182331013,-0.018782394056270864,-0.015788402357569016,-0.022410897431632396,-0.006185535863511108
