sample,ME_coral2,ME_darkturquoise,ME_antiquewhite2,ME_antiquewhite4,ME_skyblue2,ME_lavenderblush3,ME_skyblue4,ME_darkolivegreen,ME_yellow3,ME_lightcyan1,ME_blue,ME_blue2,ME_plum,ME_brown,ME_darkgreen,ME_lightpink4,ME_coral1,ME_thistle,ME_darkseagreen4,ME_darkmagenta,ME_indianred4,ME_pink4,ME_yellow4,ME_darkseagreen3,ME_lightsteelblue,ME_mediumpurple4,ME_darkviolet,ME_lightpink3,ME_skyblue1,ME_brown2,ME_darkorange2,ME_mediumpurple3,ME_darkgrey,ME_darkred,ME_white,ME_lavenderblush2,ME_yellowgreen,ME_mediumorchid,ME_maroon,ME_orange,ME_lightyellow,ME_violet,ME_navajowhite1,ME_orangered3,ME_firebrick4,ME_plum2,ME_palevioletred2,ME_thistle2,ME_lightcoral,ME_royalblue,ME_plum3,ME_skyblue,ME_darkolivegreen4,ME_honeydew1,ME_palevioletred3,ME_sienna4,ME_mediumpurple2,ME_tan,ME_coral3,ME_cyan,ME_darkorange,ME_skyblue3,ME_brown4,ME_darkslateblue,ME_ivory,ME_thistle3,ME_coral,ME_turquoise,ME_salmon2,ME_navajowhite2,ME_purple,ME_greenyellow,ME_red,ME_salmon4,ME_green,ME_salmon,ME_midnightblue,ME_orangered4,ME_floralwhite,ME_black,ME_magenta,ME_sienna3,ME_lightcyan,ME_paleturquoise,ME_steelblue,ME_lightgreen,ME_bisque4,ME_saddlebrown,ME_plum1,ME_lightsteelblue1,ME_pink,ME_honeydew,ME_magenta4,ME_thistle1,ME_grey
H171Fg30,-0.01005106038428332,0.0018950679570441786,-0.008416334849783907,-0.008585277187241594,0.0013516027671364493,-0.007409126219684502,-0.012971869475450327,0.001817468585525183,-0.001412282749918063,-0.009442542204766148,-0.006280329115369503,0.005789047781045717,-0.006041720527233862,-6.98571341846124e-4,-0.011336865358419367,-0.009885836511887255,-0.004841688528308002,-0.004977962264559229,-0.0021260159994350323,0.008952734470463365,-0.0032444647094642697,-0.007123601459746253,0.00450644938824788,-0.008171444556153783,-0.006375922011368301,-0.007182637614747742,0.0010771042354676126,-0.006805716308049654,-0.005881258814204064,-0.008624710749697428,-0.004360796343183958,-0.0029253927729726483,-0.0026577866892819996,-0.005377831682882574,-0.002629101796889884,-7.010458192124468e-4,-0.011834200685731756,-2.1242166602432094e-4,-0.009910403964273751,-0.00409919035610602,-0.002546149945391609,-0.009430829874990474,-0.001210354488116667,-0.007106910462691655,-0.0027978388696239345,-5.245694014095264e-4,-0.006718606853569196,-0.006036902735103041,0.010302715636690683,2.0675042009507034e-4,-0.01119326381566168,-0.005418350766182333,-0.0026934890995935776,0.9793788342265646,0.005181084972761265,0.005614183472817198,0.00384161654201445,-0.002967883354115555,-0.007812388591413608,9.67963152274507e-4,-0.007014562566988086,6.838441645099954e-4,-0.006934767490933252,-0.006356105437235277,-0.00876930210599948,-0.008748574632233734,-0.007552743183811835,-0.008446591673695231,0.005853312649428234,-0.008598081925197655,-0.007668962284084407,0.006383813488390941,-0.005997153147742741,0.003179019956014548,-0.0028994505987324764,-0.005527390446209733,-0.004395846067708099,-0.007996295056636205,-0.009202988861376063,-0.008505051326409154,-0.005258537732408984,-0.00924547551797331,-0.0050264798935963344,-0.0123241198802873,-0.00889550060495042,-0.0020575579906290473,-0.012797297198082886,-0.0022879895917768994,-0.007697918042872045,-0.010485687833720225,-0.002370556505071223,-0.01217309340811329,-0.001753206737720552,-0.005963206276320658,-0.0034509065727531636
H171Fg32,0.006491003347434087,-0.009564379285144614,-0.005833422877355966,-0.009714493042943742,-0.011439564807191823,-0.004996418822806851,-0.012971869475450341,-0.009287107481229882,-0.009114746045490861,-0.009425486579430702,-0.0012497048553897338,-0.009445126881576641,0.009370141136272105,-0.00823967848095925,-0.012682105070856382,-0.009272301087564792,-0.0042784376606993125,-0.006877292567164497,-0.011053655759909804,-0.010400185006611528,0.009818372359375912,-0.011020495059718263,-0.011138629188886948,-0.00817144455615395,-0.00797636333580125,-0.007182637614747759,-0.010894828624061026,-0.006805716308049692,-0.005881258814204678,-0.008624710749697433,-0.00950910262478995,-0.004433258711331117,-0.012248269092637163,-0.00863150768296415,-0.011599391123024104,-0.011994023267476412,-0.009826305486365596,-0.01191583958255075,-0.009910403964273715,-0.00982074172184662,-0.010642846778317443,0.003100326681891173,-0.008675826268111702,-0.0025010963142665993,-0.011503749515775452,-0.008993684176958429,-0.006718606853569155,-0.011334141700564872,-0.004126859010475989,-0.0013992415870255034,0.023755990185535595,-0.002809204215095067,0.011156951795472362,-0.005918112185021906,-0.003435294713294572,-0.0038961142208204904,-0.010322189233802634,-0.00804849326521149,-0.007799030657768155,-0.006932966583792461,-0.011241957114311038,-0.01186904323041133,-0.01057904687534353,-0.008396049417694654,-0.010953824720008767,-0.008748574632233923,-0.007552743183811795,-0.009461703817973642,-0.012165965771810642,-0.010779945807444907,-0.00864492720791078,-0.009836585858761508,-0.009479423397535852,-0.006735226584577872,-0.004408201892107153,-0.009361473932471893,-5.055536394599148e-4,-0.011897287867756182,-0.004144434834201606,-0.010489305776146112,-0.009590035467660088,-0.0010600033529914058,-0.012283144333714743,-0.013266003085579814,-0.008895500604950413,-0.006144690631354376,-7.825892680355245e-4,-0.00803598003425029,-0.008400761974845006,-0.009775841986313098,-0.005282277875548486,-0.01217309340811305,-0.009782217775650883,-0.007905828557794474,-0.003450906572753154
H171Fg36,-0.007011782721866762,-0.011229149505442222,-0.007770606856676719,-0.004858608573071078,0.0033137801168018574,-0.007073798662428611,-0.007658842371918971,-0.004284764368932455,-0.01078318962005856,-0.005389826444753308,1.885812827831953e-4,-0.00768957773465477,-0.007439193262655607,-0.006688957232614681,-0.007973217472710143,-0.00984749054786717,6.88019942725766e-4,-0.008332766562828262,0.0017341338131348094,-0.004343749554345016,0.009668362829785799,-0.011020495059718928,-0.008129870603173552,-0.008171444556154067,-0.007976363335801276,-0.006966203012154673,-0.01089482862406103,-0.006805716308049674,-0.005881258814204103,-0.008624710749697374,-0.009509102624789989,-0.009504985531679036,0.002562460337078922,-0.0059746901803849365,-0.006298916203036315,-0.011994023267476386,-0.0026725753585407908,-0.01191583958255081,-0.008239359352587098,-0.010959928464664346,-0.007228684669191829,-0.004237006165728311,-0.011387969276013838,-0.00710691046269166,-0.00911728454487599,-0.00332288435633592,-0.006718606853569158,-0.005398274134612836,8.024844964334898e-4,-0.009153848427683296,0.011126902777604586,-0.00152745748969434,-0.001081720766087061,-0.010150690787086037,-0.008466202138867366,0.010726942891157084,-0.00694771462610435,-0.007033408710141316,-0.007812388591413671,-0.005490851583602181,-0.00571447564306479,-0.006904712324728263,-0.0013319955203817562,-0.008607465419897481,-0.013368229203467738,0.0021135518107163282,-0.007552743183811812,-0.010956454832942587,0.005384251503189733,-0.010779945807444803,-0.001814460865048852,-0.006742908562293861,-0.0072521755637583755,-0.00572226057729407,-0.00429590976788099,-0.008465791887032684,-0.010799902735397167,-0.004439864219990627,0.014139902335362033,-0.008312735431706589,-0.0068853103455054875,-0.008596080579725293,-0.012253298383505612,-0.002889792902629036,-0.0026286950926229895,-0.012625015274931014,-0.007112172340970118,-0.009287392010574125,-0.008737363491217898,-0.011271687616512444,-0.003908790700581035,-0.012173093408113247,-0.00978221777565082,-0.01111034337142846,-0.003450906572753166
H171Fg37,-0.008638692836173472,0.004846562082490509,0.020994437108152447,-0.003037187956189421,-0.007181892631346543,-0.002914546489266685,0.00861065460911906,-3.34299364263456e-4,0.02507013221668477,-0.008817028727286368,0.0032594341910981883,-0.006005832974603721,-0.006996648116767884,0.0012623183548595698,-0.0044060070173590924,0.024643973486230666,0.9840498560460154,0.1299280801151439,0.04710202848204783,0.010556822239914656,0.0467428183935525,-0.006495832601537031,-0.0014959743570877391,9.734328487525144e-4,-0.005725078746588882,-0.006931244133758341,-0.009852473920176085,-0.006805716308049674,-0.005881258814204092,0.007131235677947641,-0.0020461245218449716,-0.010561512385756087,-0.002006910991651675,-0.011256327571956654,-0.006412966146100943,-0.009236063822023651,-0.011834200685731693,-0.011915839582550646,-0.009910403964273696,-0.007904906695727451,-0.0069535612980815556,-0.0023467011098496937,-0.00833107141570208,-0.0022767700151025572,0.0035656612550762014,-0.007712759145961477,-0.006718606853569171,-0.007079104595980902,0.019636195363500007,0.001320435724677273,-0.009114556008463547,-7.685767204325525e-5,0.023531326671966224,0.003703678013478259,0.010579386327002645,-0.008496401081603268,0.002214134252983026,6.046638641082468e-4,-0.007037118610376232,-0.0046054803191678826,-0.0033470217559160367,0.013864028438536968,0.0033124272543869366,-0.009120331485907799,-4.7518439142659466e-4,-0.0048732250883568775,-2.8543034196502937e-5,-8.648052699994306e-4,-0.005489086707703709,-0.007705598357215913,0.0012753609792369597,-0.004894695688481068,-0.003146858772087927,-6.093262367388027e-4,0.002921051569905211,0.001316493656071435,0.008709825556366886,0.006066896880999048,0.0172165822340439,0.0018811154014326192,-0.004899684698920277,-0.008868192938028206,0.03074340174600363,-0.00727695766296933,-0.007333629485054651,-1.2103003224143324e-4,0.008011657682007595,-0.0021836057431590663,-5.522186876100629e-4,0.003476001394288339,-0.0029944274161069276,-0.00948129592803176,-0.009782217775650878,-0.002643708163442555,-0.0034509065727531675
H171Fg38,-0.001270851468562931,-0.0013694231825991956,-0.008416334849783606,-0.009204025601324953,-0.004976597630519426,0.005278096837035127,-0.012971869475450334,-6.076126038081159e-4,0.0024149109422639224,-0.0069130063795428435,-0.0028279736354048417,-0.003713352106540076,-0.007439193262655486,-0.004008458693149852,-0.011363596825675094,-0.008009729333036848,0.0037383545873883976,-0.0020277362716689777,-0.00911545593672333,-0.0038917670900024447,0.00240922944917678,-0.011020495059718752,-0.011138629188886947,-0.00817144455615397,-0.0013989419702308869,0.00209164851840541,-0.00957335459191265,-0.0020607050081853664,-0.005881258814204101,-0.008624710749697458,-0.009509102624790003,-0.012367677628260654,-0.008108006602051606,-0.010839033227506577,-0.01159939112302301,-0.004226034768248652,-0.0046596589606918,-0.011915839582550793,-0.009910403964273689,-0.008795080312917881,-0.010629003311834289,-0.009430829874990549,-0.011387969276013854,-0.006511780787850365,-0.0035402555773703225,-0.012437299055796436,-0.006718606853569152,-0.009412498659994424,1.0231108134375449e-4,0.0372607102539614,0.009124451629731616,-0.002377821416285279,-0.005152240560401913,-0.00699294128138953,-0.0015140447494720213,-0.0070863731273982655,-0.0031853849031085453,-0.0034340794886668575,-8.708556903880486e-4,-0.007168795123255497,-0.0014906595951170983,-0.013170080683548151,-0.004716269927240926,-0.009601465205415853,-0.009471029375514306,-0.007892581894068912,-0.007552743183811884,-0.009425751033934136,-0.0047619848146898455,-0.0029633421362993575,0.0020026227060418993,-0.004813105278457461,-0.010253442503863567,-0.010888014818673011,-0.008522444909674867,-0.00855334794262619,0.0037682853600880984,-0.007593184324695659,-0.005939757724467399,-0.007909969188062384,-0.005559142997430033,-0.005260940532978425,-0.012829353270388305,-0.013237678078856112,-0.008802944803580017,-0.010636820218994815,-0.01081856199508856,-0.008188348963679936,0.001319186703901181,-0.01127168761651224,-0.00851672458591748,0.0031553844824061617,-0.009782217775650885,-0.00786214461854995,-0.003450906572753215
H171Fg40,-0.006240506252502393,-0.01128074181247108,-0.00757424889998512,-0.009869180146464554,0.008444730467064124,-0.007570344312137904,-0.012971869475450351,-0.006202012691974201,-0.01078318962005834,-0.010118252460378967,-0.006130883723938282,-0.009445126881576643,-0.00743919326265561,-0.010657731844212493,-0.014111311800135463,-0.009250773317162895,-0.007311237815591347,-9.395054318820322e-4,-0.008940839466042669,-0.008482684740277614,-0.009726479891436563,-5.066880336156822e-4,-0.011138629188886955,-0.008171444556153883,-0.007757179476596719,-0.007182637614747733,-0.010894828624060974,-0.00680571630804967,-0.00588125881420411,-0.008624710749697269,-0.005502620137449241,-0.01297967294409956,-0.010559115869420573,-0.011256327571956557,-0.011599391123024116,-0.011994023267476232,-0.01183420068573148,-0.011915839582550849,0.009982465739477602,-0.010959928464664101,-0.010876905222829534,-0.009430829874990514,-0.011387969276013885,-0.007106910462691741,-0.011503749515775721,-0.012437299055797378,-0.0067186068535691505,-0.011250567635663386,0.9804918540214801,-0.002263929692713297,-0.0057407816824287415,-0.006552909523758814,-0.012566536604354748,-0.010150690787085748,-0.011335781529729558,-0.010557540919040211,-0.01221052187985731,-0.010898191057712517,-0.007812388591413562,-0.010555210248654003,-0.009464871466786914,-0.015018391151727706,-0.0018423405702376531,-0.013389310836464179,-0.013351683542550343,-0.008748574632233972,-0.007552743183811808,-0.011191296441968472,0.004209222912872458,-0.01077994580744486,0.01337063706611389,-0.011049881539977506,-0.010830284348207247,-0.013360224000882605,-0.012151887814416324,-0.012382636926762504,-0.01239947365658095,-0.010388305037551785,-0.008689058970436644,-0.011333189577913955,-0.012466772660230505,-0.01152057593140045,-0.014432672897853849,-0.01121652147347158,-0.008895500604950413,-0.012822413734166857,-0.009854257613191432,-0.013599165680556309,-0.010563402124892174,-0.011271687616512252,-0.012524754438147233,-0.012173093408113197,-0.00978221777565087,-0.011295479695969435,-0.0034509065727531736
H171Fg42,-0.01014525684469006,-0.011613282975176758,0.009096959184194417,-0.007768806233767354,-0.007512174640556427,-0.009446826752955224,-0.005650991785443969,-0.007606002888338024,-0.004736864659017971,-2.789130181917159e-5,-0.008506799489636842,-0.008974563205240444,-0.007103775606435581,-0.009854891494148829,-0.014231215380649007,-0.00988583651188731,-0.011465261134911201,0.010008779578437339,1.92583728721547e-4,-0.009811212911518074,-0.00255940181234763,-0.011020495059718723,-0.011138629188886948,-0.008171444556153942,-0.0055757013491517906,-0.006506794569759954,-0.005428664110227865,-0.006805716308049536,-0.005881258814204896,-6.977508359265207e-4,-0.005100798454524411,-0.012979672944099888,-0.0047457782867582074,-0.011243285819374048,-0.009631771650242232,-0.0011201874953802957,-0.011834200685731782,-0.01191583958255084,-0.008171177957362604,-9.699650084587703e-4,-0.010700057938822026,-0.009430829874990476,-0.011387969276014058,-0.007106910462691748,-0.011503749515775671,-0.006408544197923975,-0.00671860685356914,0.025446060543012437,-0.006357246906726085,-0.006442791776188916,-0.008676313911995507,-0.012043867591229617,-0.011700125326846425,-0.008690239092887474,-6.970795139587106e-4,-0.008630494432198084,-0.010751898183056972,-0.008946023575180533,-0.007812388591413648,-0.00904005003296568,-0.00995710024528129,-0.014147298852154188,-0.010563441493488087,-0.011934608341706192,-0.011159671656862208,-0.008748574632233904,0.0021841795635132864,-0.011223950164437507,-0.01156566675542375,-0.007188545479359517,-0.006839599883813249,-0.009700191793157334,-0.008739500861788546,-0.009994816723964765,-0.008759788669817524,-0.009090212008906416,-0.012464432777852953,-0.013421186158372315,-0.003932688391859008,-0.011388537369191687,-0.009279267044586993,-0.012268145014729939,-0.014109442995194316,-0.012140529568403492,-0.00711176835493413,-0.011706395776632206,-0.00995077387775262,-0.010804091052356303,-0.008205149903412506,-0.010519764310760193,-0.013374228059488997,-0.0016356084113900119,0.01413624895346163,-0.001077417893857197,-0.003450906572753171
H171Fg43,-0.010151241810202232,-0.002428120919187431,-0.00486280131690686,-0.009869180146464597,0.01659178049257351,0.007689356494355669,0.001956794053409216,-0.0036067552265729532,0.01500540870053579,0.006056928267315166,0.004701129308801873,-0.002934805384798244,0.0052681105974585266,0.0061413354463298936,-0.00596765066226703,0.009109835422208288,0.03199214782189084,-0.009190916866009003,0.01780877519602212,0.021616782890307572,0.008008296134464295,0.006877824049070045,-0.001009331001468842,0.003991363433979933,-0.007976363335801265,-0.0065067945697599655,-0.010894828624061052,-0.005942963283924515,0.008375406867906278,-0.008624710749697301,-0.00517756957043723,-0.0074792630433308535,-0.007061720804414917,-0.011047680399731473,0.00704523279402699,0.0031051408883036435,-0.006347665920034321,-0.011915839582550831,-0.009910403964273666,-0.0063953251643266975,-0.009390740227922982,-0.0034848624404363528,0.00413916653593939,-0.007106910462691892,-0.008757959035031168,-8.523251783126644e-4,-0.006718606853569225,-0.007275096957198793,0.026862474581013197,-4.549488543613329e-4,0.002802757735143986,-0.004321208577526326,0.006641464998776926,0.006506853922661115,0.011071554098776505,6.115715943293834e-4,0.005487411855059039,-0.004890367029604113,7.094209541900047e-4,-9.541478162463434e-4,-0.005581419394582096,0.009083841065150132,-8.72749461143334e-4,-0.009819416009507868,-0.004206338251752203,-0.008748574632233809,-0.007552743183811901,0.004507236476481031,-0.008411154849701626,-0.010517345922309226,-0.003708147316076126,-3.3680157563974834e-4,0.0025709253421786686,-0.003622286080173559,0.0031179508937356367,-0.0013238111284067427,-0.0012556169068988117,0.0026288915125130016,0.9884960826620273,0.032512139093644976,0.06251966334849181,-0.009524491767532976,-0.004680976377532698,0.0010769634415558542,-0.00690478550284275,-0.0018993478730327147,-0.005947085384203201,-0.005690971933464418,0.013842714867852504,-9.95786200355561e-4,-8.759231609652009e-5,-0.009183826584334023,5.444606047367201e-6,-0.011295479695969418,-0.0034509065727531536
H171Fg45,-0.00530292332929278,-0.009497715358257655,0.012265829217034384,-0.005776713293534752,-0.009654047493447695,-0.007788460288105591,-0.011482892533025191,-0.005588893019127701,-0.010510216621356483,-0.007843801463264261,9.14979960451677e-4,-0.007840148245732759,-0.007439193262655594,-0.0066269595991574025,-0.012702790514084085,0.0030240574430940746,-0.007647856641659259,0.011357061339446254,0.9632736995700132,8.659590171290047e-4,-0.002011133139604512,-0.011020495059718733,-0.0062460325713130475,-0.008171444556153809,-0.00797636333580135,-0.007182637614747614,-0.007241063378708364,-0.006805716308049684,-0.005881258814204165,-0.00862471074969747,-0.009509102624789972,-0.002518077582219849,-0.012819122981220761,-0.004545602671800421,-0.011599391123024135,-0.011994023267476344,-0.011834200685731827,-0.007915320299217073,-0.009910403964273796,-0.010959928464664316,-0.010614406717075487,-0.009430829874990545,-0.01138796927601394,-0.0071069104626917436,-0.011503749515775595,-0.011651094349602866,-0.00671860685356915,-0.010940801814934772,-0.002459261552678381,-0.008557288198434458,-0.01164235181782319,-0.003942136363189892,-0.010805737817120067,-0.009624078001353472,-3.0482631162856395e-4,-0.01055754091904012,-0.006903003627990019,-0.012047490425535835,-0.007812388591413631,-0.00851590618772202,-0.010764915575797226,0.0011168183957084798,-0.011201937663137138,-0.00813322773318247,-0.008168570753630824,0.0015233382257450014,-0.007552743183811877,-0.012788820686558539,-0.01014473432085614,-0.010779945807444897,-0.011821336433494098,-0.012156105305657465,-0.01139101903190716,-0.007016904298893076,-0.008849011857753088,-0.008798733677762915,-0.01203917465146468,-0.013353239433984957,-0.010337932383583657,-0.009484168141396486,-0.012128340007607995,-0.011703588453190403,0.004350394466908466,-0.011583543805119629,-0.00889550060495043,-0.012357482957051651,-0.012713300055656618,-8.549728087149659e-4,-0.005131266220648878,-0.008308205174452713,-0.010836875454013767,-0.012173093408113215,-0.009782217775650942,-0.0036570647458030294,-0.00345090657275317
H171Fg46,-0.0101213169826415,-0.011392984049502567,-0.00841633484978356,-0.009838242725760407,-0.012147055056014279,-0.012176626404579175,-0.006239783714918233,-0.010319934885808103,-0.010783189620058364,-7.503204331877037e-4,-0.013940015336166676,-0.008750065508734601,-0.007439193262655595,-0.011706157637631083,-0.017506265301351038,-0.009885836511887253,-0.012049509154621453,-0.009667629575471308,-0.011053655759909999,-0.011477641286036488,-0.009658905778354118,-0.011020495059718754,-0.011138629188886895,-0.00817144455615412,-0.00797636333580123,-0.007182637614747809,-0.010894828624061015,-0.006805716308049633,-0.005881258814204101,-0.008624710749697503,-0.009509102624789977,-0.01297967294409983,-0.013243883398269301,-0.010026236110579023,-0.009631643664759592,-0.011994023267476396,-0.011834200685731705,-0.0119158395825508,-0.009910403964273685,-5.578898177013003e-4,-0.010876905222829518,-0.009430829874990245,-0.011387969276013902,-0.007106910462691633,-0.011503749515775692,-0.012218949325015306,-0.006718606853569158,-0.011334141700565199,-0.01129988129284979,-0.009676512109580968,-0.009061528730295922,-0.012919755367426292,-0.01256653660435474,-0.01015069078708611,-0.010546106599053199,-0.010557540919040247,-0.012210521879857286,-0.01292961142328021,0.004164247245027532,-0.013614069458032558,-0.006116675183971185,-0.015018391151728266,-0.009981940527311864,-0.013466616649783788,-0.012173489795025036,-0.008748574632233878,-0.007552743183811975,-0.012910188528643477,-0.011213360106012865,-0.01077994580744489,-0.011887346308638821,-0.012869702811188936,-0.014077558093847713,-0.010608467152744678,-0.01286311832881882,-0.008941048469366357,-0.012700608846515986,-0.012764521236357055,-0.010348139604454954,-0.012315820259968668,-0.013070693490795777,-0.014182751741937834,-0.01402765941099183,-0.013266003085579825,-0.008123305773434342,-0.012731990093849144,-0.010874195859667935,-0.014669445999651086,-0.008358123893577549,-0.011271687616512177,-0.0138551714833544,-0.0078081698042411895,-0.00978221777565086,-0.005208313051891255,-0.0034509065727531636
H172Fg01,-0.0051628562284632045,-0.008975378398646889,-0.0048358425617838555,-0.00980730530505622,-0.011471914547060905,-0.002098495624324882,-0.012971869475450405,-0.008433544878202921,-0.002009598613583011,-0.005522140893417117,-0.005031440928493553,-0.006999977420528883,-0.007439193262655104,-0.008102601400463023,-0.012982675295389887,0.0031744190683688184,-0.0018477385325748972,-2.592314692828829e-4,8.292766219926083e-4,-0.007140775462098176,0.0065136780342770345,-0.0035484151550950744,-0.006004767068600067,-0.0020144785605841625,-0.002753532700175637,-0.007182637614747739,-0.005899510344039222,-0.006805716308049722,0.0030266121120761987,0.007030750526232239,-0.0025107713757396635,-0.0013806711039316562,1.227242804351969e-4,8.489636318805207e-5,-0.007145957935907497,-0.0037781566575970484,-5.079167331100247e-4,-0.01191583958255082,-0.007744918993137606,0.00948437067278834,-0.004471410345152717,0.003566923969639722,-0.006635028621178006,-0.004816421203274237,0.0014563910476634433,0.02095819484527338,-0.005955472853948852,0.014492308388071437,-0.005106067544811345,-0.003436517398927237,0.0019067078874836763,-0.004253016044062849,0.012617068879075882,-0.007368972219623302,0.004559877891135011,0.0018554437695878921,-0.0076925355722099065,0.007658721277198293,-0.007812388591413649,8.681353759512706e-5,-0.0016715349043433482,0.021914661520724407,-0.007522122056293534,-0.005534072952564717,8.519759650197827e-4,-0.006710839799834852,-0.007552743183811786,0.0043867843275944745,-0.0032237151276843707,-0.00380208929300669,-0.004723694350668076,0.05136634868670113,0.09510833514348342,0.00711665749705129,0.0014869961687618242,0.004921639402370792,-0.004589718954501931,-3.1222142380123575e-4,-6.833434959660756e-4,0.005960328955567385,0.002700974003267596,0.0026119444050121785,-0.002670141484211202,0.0012499650599593192,-0.003997556302579937,-8.921549645206213e-4,0.003182777025287639,-0.005029797065614295,-0.009355615576932161,-0.00902887071847861,-3.7021298903018167e-4,0.002655531861357239,-0.00978221777565089,-0.007390418613438107,-0.0034509065727531267
H172Fg02,-0.00665864212181265,-0.005798951274418504,-0.008416334849783647,-0.009869180146464509,-0.011214635902165659,-0.008946529825605495,-0.012971869475450348,-0.005569385459250835,-0.010783189620058429,-0.0035124464008004534,-0.013854658899165715,-0.009445126881576418,-0.00743919326265559,-0.010548500348232822,-0.017261427434507554,-0.009087399377061257,-0.011840627482443357,-0.009763073256586678,-0.0072905841855309544,-0.011102602875036845,-0.009685749404161694,-0.009284405700861049,0.017170723688922005,-0.008171444556153927,-0.007976363335801267,0.0029597337109928826,-0.010729682201029822,-0.006805716308049647,-0.005881258814204105,-0.0022996268048894606,-0.009509102624789963,-0.010608554840493542,-0.004693721823486204,-0.010361211971910348,-0.011599391123024123,-0.011994023267476353,-0.011834200685731745,-0.011915839582551229,-0.009910403964274155,-0.010959928464664252,-0.009230195255181086,-0.0021526693321994718,-0.007490915835001671,-0.0019792051776817443,-0.011503749515775707,0.0036633737421672453,-0.0067186068535691505,-0.009681587038855572,-0.012275470601090977,-0.006666182406558313,-0.00903640338143444,-0.010717993653642626,-0.009395964944918896,-0.008157487384973095,-0.004842234185570373,-9.746883565666748e-4,-0.011014129378492004,-0.004620391430210216,-0.007812388591413449,-0.009340815116230203,-0.004535449808069409,-0.0150124934027734,-0.00905564893519902,-0.013357789688260034,-0.0058466359071924,0.04319584496074156,-0.0075527431838118084,-0.010184358900288173,-0.006191042985289546,-0.010779945807444877,-0.011622260198303648,-0.005705219978604089,-0.0059903320711791235,-0.0069555058893093005,-0.008735919105885486,-0.010546344633281635,-0.0037829605491608823,-0.007389702880338051,-0.010348139604454989,-0.011220429511643556,-0.011476204392937152,-0.013729668023422733,-0.01116662724284743,-0.001634385406522501,-0.008171676637943182,-0.006378404170855066,-0.0023719900007749036,-0.006880130218613569,-0.010563402124892034,-0.011271687616512082,-0.012502182174309328,-0.012173093408113083,2.976762635537979e-4,-0.0051633993790062595,-0.003608425196490451
