Gene_ID,H172Fg01,H172Fg07,H172Fg09,H172Fg14,H172Fg24,H172Fg25,H172Fg28,H172Fg29,H172Fg30,H172Fg32,H172Fg36,H172Fg37,H172Fg42,H172Fg43,H172Fg45,H172Fg46,H182Fg01,H182Fg07,H182Fg09,H182Fg14,H182Fg24,H182Fg25,H182Fg28,H182Fg29,H182Fg30,H182Fg32,H182Fg36,H182Fg37,H182Fg42,H182Fg43,H182Fg45,H182Fg46,S172Fg02,S172Fg03,S172Fg05,S172Fg06,S172Fg07,S172Fg10,S172Fg18,S172Fg20,S172Fg23,S172Fg25,S172Fg28,S172Fg29,S172Fg36,S172Fg39,S172Fg42,S172Fg44,S172Fg45,S182Fg02,S182Fg03,S182Fg05,S182Fg06,S182Fg07,S182Fg10,S182Fg18,S182Fg20,S182Fg23,S182Fg25,S182Fg28,S182Fg29,S182Fg36,S182Fg39,S182Fg42,S182Fg44,S182Fg45
FAGR_UCONN_22168,6.403707779,5.255866347,5.319549882,5.703997336,5.505620372,5.403050008,5.600303049,5.577921386,6.107779905,3.813736517,4.264499578,4.175118034,2.60563829,5.087818521,5.346688862,5.254480879,4.033362995,4.24767259,3.882291737,-2.323235347,3.440473333,3.425998624,5.551476435,4.667705307,3.775624364,4.271550576,3.806879797,3.160284277,2.514622325,4.127553782,3.892984807,5.077478788,3.250604417,3.222581104,3.351204134,3.699394012,4.127305756,3.618442395,3.546691923,3.676180922,3.895523835,4.481041218,3.338943697,3.509442289,4.887924838,4.706693548,4.920006276,4.939678412,3.972586021,3.055963013,2.666425372,3.332148801,3.662251724,3.674409799,3.309105662,3.565645183,4.144359952,3.996840202,4.186757821,4.340474753,3.393280301,4.26688732,3.392556751,4.105628772,4.654499201,5.365449434
FAGR_UCONN_22190,5.385462265,6.822988803,6.603737048,6.270951539,5.487553344,6.607766443,6.278288879,6.606683482,6.252832951,5.980187991,5.86587779,6.025998407,5.94069342,5.767644847,6.388588702,5.397500053,4.960732759,5.363308897,5.339232999,5.555426819,5.086478323,5.116211416,4.460291616,4.760105659,6.092606813,5.553987602,6.68672278,4.790206083,-2.323235347,6.109984075,5.049189074,3.818197002,6.911303612,6.219084576,5.706278412,6.253066334,5.759901103,5.980023564,4.814490758,5.630918605,6.019635144,5.766022448,6.244326071,6.140933623,5.462580833,6.345654507,5.837148212,5.549185079,6.718685091,5.224296444,5.888607125,5.186369068,4.947725188,4.991566876,5.602102556,5.211854823,5.918748602,4.92171648,5.563168032,5.571917852,5.184885381,5.100684299,6.183563005,5.097231719,5.350529745,5.055192354
FAGR_UCONN_22201,2.531502915,3.303118766,2.997787581,3.575635496,2.055747193,2.13093185,2.791468165,2.761855606,3.151793337,1.412614324,2.573163878,3.928155685,4.445243992,2.678798747,3.288136687,3.208057379,1.771064337,2.507826928,2.323312708,-2.323235347,2.805830577,3.090289029,0.514740504,1.662894437,2.276444697,1.325029963,-1.119940956,0.534484511,-2.323235347,3.530412083,1.998965029,1.621467612,4.462609333,3.612024549,3.680932288,2.721416356,1.782034776,1.987543053,4.572451148,4.144251498,4.73287054,3.266716381,4.02658586,3.651419309,3.743120942,2.998320972,3.57588902,3.05770591,5.459477497,2.784615475,3.467979951,3.19281902,2.636938322,1.984473334,2.539199151,3.33854769,3.147327873,3.147886973,3.394581555,3.618652723,2.046207293,1.375027123,3.286969309,3.907944567,3.280663218,3.452137169
FAGR_UCONN_22257,6.773677726,7.19413514,7.559945457,7.52076896,6.141424415,7.144174961,7.001563778,7.270213077,7.2084006,6.81568003,6.600114707,6.639172613,6.216713916,7.219958114,7.634695339,7.148179959,6.14385317,6.497263506,6.302365484,5.887288647,5.846329073,5.827690998,5.337956954,5.836942153,6.290685123,5.642566866,5.313408256,5.813738613,4.612607846,4.898272956,6.214915986,5.589488394,6.087357303,6.523623234,6.215014468,6.003458945,5.608488994,6.94136305,6.15560953,6.837025695,6.417967031,6.367836451,5.642601521,6.463248498,6.052430555,5.954632,6.693097881,6.089999849,6.135090474,6.07779182,6.458882781,6.587750801,6.159128101,6.230509471,6.626888459,6.07588503,6.526619734,6.151211372,6.046354141,5.795538208,6.420638778,5.726982762,6.336934143,6.470103172,5.8065963,6.050850553
FAGR_UCONN_22283,6.112364397,5.014498073,6.620923616,5.801980646,7.623810096,7.506362809,6.465549982,6.379011275,6.090531618,6.535536491,6.53802771,5.823679588,7.380242042,6.359042882,6.378734587,7.251091,7.730516472,6.212904001,7.179328695,5.148627982,7.316172573,8.496944671,6.393579075,7.45802134,7.052794284,6.975168887,7.155633138,7.416523893,6.43009353,7.166086016,7.898235326,5.752345522,5.424024843,5.859302244,6.445422113,5.682653801,6.970995857,6.756923445,7.021935305,7.48794837,6.686179167,5.972328477,7.073317221,6.250993196,6.462849403,6.156516038,6.887241146,7.059934174,7.062058785,6.365669641,7.100562956,7.772656466,6.939057137,8.066138172,8.434854969,8.458563696,8.068810857,7.85615446,7.216620779,7.432584845,7.391994433,7.389512637,6.351411278,7.674186293,7.058597796,7.56135161
FAGR_UCONN_22308,6.527458301,6.466186198,6.713413004,6.732629776,5.782492622,6.302630118,6.517144632,6.182122188,6.841698599,6.979988911,6.443348924,5.874486773,5.94069342,6.562114103,6.513923771,5.593927053,6.315860927,5.868023857,5.53830396,6.01488268,6.199420209,4.785789295,5.13848642,5.446667306,6.045397671,6.323304995,6.887198712,5.405139544,4.905879931,5.406348902,5.755645807,5.356079279,5.9886112,5.979047773,5.961055134,6.105720264,5.206009093,5.969224184,5.498655537,5.988182324,6.044221883,5.779991685,5.311521481,5.870269097,5.52488781,5.783317432,6.137852164,5.951662978,5.878395513,5.750478191,5.326408156,5.535836269,5.404010811,5.831597468,5.666451694,5.194973792,5.616388461,4.968279048,5.805912781,5.099121386,5.890343871,5.178244564,6.195284006,5.477818493,5.661537833,5.382440677
FAGR_UCONN_22314,3.999792561,3.68905356,3.969906143,3.168635218,4.954842466,4.399221652,3.938073189,4.048828925,4.008996969,4.606889289,3.740635828,3.966131397,3.205740916,3.425675426,3.021641489,3.999264269,5.003578386,4.289715502,4.279452534,5.289884898,4.636810655,4.686999906,4.992970702,3.390166101,4.748312111,4.769326366,4.463655008,4.645770717,5.149489148,5.447734887,3.998975776,2.320461209,4.079603596,3.961310599,4.314156635,4.001799684,3.93701527,4.045988957,3.692381828,3.699276119,3.91342903,3.234614842,4.202529585,3.617213334,3.743120942,3.591619559,3.026611592,4.014046223,3.972586021,4.057657636,3.700732698,4.128308939,4.06355444,4.046570759,4.45854702,3.691335951,4.366327885,3.804940972,3.835759589,4.214672877,4.28174307,4.346854306,4.389008777,4.647818855,3.748039845,3.99921333
FAGR_UCONN_22321,5.749729854,6.104743301,6.193869653,6.584924874,5.229431748,5.969312087,6.176593929,6.068029935,6.288062058,6.235493145,5.998157212,5.904133832,6.072731958,6.391386314,6.427345571,6.052712773,4.790501335,5.454275264,5.447649386,5.019333917,5.573638181,4.466471509,3.988096296,4.775814566,5.29436279,5.104814045,6.26164731,5.419240395,4.476282201,5.363740543,5.638982073,5.485241578,5.785102029,5.925846657,6.167992295,6.033423525,5.509375305,5.883628544,5.93911427,6.02863303,6.161237515,6.574315214,6.454185468,6.394225419,5.975191428,6.17015285,6.155388375,6.15148579,6.633122782,5.249473412,4.935767101,5.694664054,5.215739138,5.249163768,5.440981127,5.819223625,5.863134725,5.539194403,6.21080719,6.079525297,5.505864405,6.249951254,6.222745578,5.416311341,6.075150798,5.804180646
FAGR_UCONN_22354,5.724088726,4.47457133,5.151244063,5.455680914,5.913442786,5.142652108,6.180420301,5.103842999,5.927193485,6.722819077,5.794237421,5.576059991,6.560538184,5.656708301,4.834187481,5.688013397,7.167403162,6.701539066,6.961192461,6.106864995,7.593502804,6.953478261,7.061100602,7.371066583,6.57245578,6.866263726,6.729816411,6.448318664,7.214748605,7.354133446,6.501479067,6.60081739,5.785102029,5.797459534,6.982487839,6.519710867,6.621440657,6.668449492,6.338291331,7.017262972,7.179710626,6.749239404,6.901481146,6.781630308,7.116951425,6.118336238,6.421544195,7.092906154,7.409519727,6.463948279,6.114110268,6.607250667,6.859538239,7.314471215,7.365381696,7.059828263,6.702152637,7.038197557,7.041052874,6.845427663,7.198757818,7.114240103,6.405388717,7.129742228,7.219851166,7.273288727
FAGR_UCONN_22368,-0.687112566,0.057616676,-0.259171515,-0.249972744,-0.386063672,-0.966424349,-0.279028496,-1.278691238,-1.165857203,-0.608641874,0.547026803,2.222214519,-2.323235347,-2.323235347,-1.141481695,-1.642195082,-1.538538338,-1.804697569,-1.331757845,0.501940727,-1.931601467,-2.323235347,1.030827795,-1.330616197,-1.365388379,-2.323235347,-2.323235347,-1.067071704,-0.412567773,-2.323235347,-1.323092035,-2.323235347,-2.323235347,-1.506088557,-0.128985025,0.628740786,-2.323235347,-1.487108281,0.527623844,-0.834394249,-1.37455062,3.527402398,-0.929538797,-0.342505574,1.366497272,-0.892840837,-0.329154955,0.272902372,-2.323235347,-2.323235347,-1.81579362,-1.258533424,-0.690035407,-2.323235347,-2.078591326,0.086897443,-2.323235347,-0.675985081,-2.323235347,-2.323235347,-1.182937801,-1.739058696,-1.522641942,-1.566626278,-0.331505454,-0.92846809
FAGR_UCONN_22392,6.421543337,6.277334404,6.43113479,6.38758891,5.145502386,6.048961829,6.219996154,6.28784922,6.527337608,6.499635666,6.468224154,6.265633778,6.154488688,6.809559826,6.50388517,5.763588945,5.790939265,5.91217135,5.462800798,3.018947182,5.543112147,5.433093382,5.634122148,5.8518405,5.864493265,6.10218199,6.374574329,5.729483673,3.805960266,4.979534131,5.894604165,2.012889988,5.643913465,5.925846657,5.914332645,6.112754602,5.843664206,6.142648443,5.871876213,6.147798572,6.209138305,6.043541783,5.220076486,6.501256527,6.306093082,5.658262317,5.848802832,5.79093289,5.844958253,5.86350649,5.814970551,5.919297912,5.959370011,5.513391776,5.531297015,5.643729588,5.625967417,5.616406582,5.660672521,6.016291489,6.1527307,5.871630556,5.562625908,5.497751637,5.83694251,5.60142873
FAGR_UCONN_22402,2.750522805,3.993234002,3.460421197,4.428884191,4.859721243,3.773599036,3.96937313,4.287154879,3.315142864,3.055981443,3.222076254,3.371619903,5.134553518,4.433064312,3.567991446,3.68454361,3.889654185,4.826469653,3.566846202,4.847136603,4.797387019,4.073264652,3.235222474,4.450002174,4.44578116,4.637589654,1.486846581,4.038409187,5.573674697,4.486454139,3.615646046,4.903493292,4.41993676,3.222581104,3.903941646,3.582650373,3.594215959,4.032219194,3.048077562,4.070887373,4.127982953,3.006495005,4.58134833,3.026678769,3.342948788,3.48654261,4.5269157,3.827719721,4.253096148,4.048123646,3.834516721,4.876632405,4.377178459,5.348849421,4.465797837,4.370067199,4.454985067,4.622270949,4.344841292,4.137532679,4.407030426,4.793363876,3.644183353,4.931257383,4.341792663,4.945136921
FAGR_UCONN_22407,6.490759142,5.834064659,6.234025135,6.827587534,6.922862171,6.08122612,6.301313536,6.12181105,6.081829523,6.917146193,6.04410463,6.361361682,6.122339804,6.46414854,7.273262149,5.564829028,5.778657193,5.119716841,6.189796682,6.119539356,5.616417792,6.077798602,5.916878208,5.70914515,5.941662475,6.415435349,4.796543837,6.190519049,5.032820334,5.580178392,6.571868425,5.405879998,5.834677838,7.502808476,6.673527628,6.793647368,5.576201798,6.29456391,6.403229167,6.98297201,6.330714887,6.010745828,6.911259132,6.91784211,6.427041934,6.793970671,6.822010102,7.488478429,7.454555443,6.103334237,6.979642805,6.150640045,6.499910789,5.168303005,5.901166897,6.029029052,6.145463991,5.774492083,5.9378594,6.27678581,6.698124189,6.053791276,6.615166596,5.773232833,6.895165422,6.922696638
FAGR_UCONN_22460,4.961793011,5.415034933,5.41400183,5.224319653,6.764948579,6.152551901,5.643910989,5.577921386,4.988888392,5.990571753,5.148301399,4.467615723,7.036492069,4.949846791,5.170051356,5.856566777,5.949369008,6.059651331,6.400052178,5.244318893,6.640763244,7.545518914,6.996615728,6.129612569,5.923872857,6.558904722,4.796543837,5.414555408,7.357422391,6.905929858,5.939145175,4.832429706,4.307383425,3.947140365,5.186224883,3.772284602,4.582231545,4.959338649,4.93651095,4.653080829,4.92163439,3.781827846,5.363729623,3.811248072,5.028371669,4.882657109,4.51442535,5.161525547,3.624040901,5.369161268,5.434324079,5.439406181,4.907910853,6.825772439,5.936390452,5.728288959,5.672930798,5.381012471,5.347861659,4.831658956,5.613781369,6.611048576,5.576136578,6.895222778,4.911352992,5.202789592
FAGR_UCONN_22468,2.106773041,2.565138184,2.724712584,3.460326156,1.380037194,2.524214345,3.314540543,3.829336545,2.857661231,2.27827239,2.404706869,3.581897965,-2.323235347,2.278690634,3.076859056,2.666269997,1.539830531,2.873744055,1.69046887,-2.323235347,1.701973883,-2.323235347,2.170256083,2.443865549,2.238568225,2.492890342,1.942582822,1.701312194,-2.323235347,1.660823912,2.30153051,-2.323235347,2.983882323,2.754113389,2.923072082,3.215366684,2.95571493,2.950730151,3.792740226,2.44892706,2.433955529,2.802635911,3.21810277,1.781780356,2.741350825,2.446307014,2.369610729,2.484864303,2.928350235,2.19760502,1.692456676,2.456793233,2.182699683,2.075981026,2.053446903,2.102851858,2.205291001,2.062335912,2.318365115,2.749538594,1.929541485,1.844461968,2.764688876,2.09229953,2.987932336,2.094162594
FAGR_UCONN_22475,1.99686242,1.866953931,1.427517586,1.603571497,2.514103939,2.427138401,1.209718767,1.929705957,1.864788713,1.762044011,1.081968732,-0.722982639,2.175300093,2.081350867,0.614061727,2.257225265,1.916130564,2.786081459,0.536481317,-2.323235347,2.583880341,3.628868865,3.56980002,1.05569847,1.818297553,1.524688453,1.486846581,1.875059689,3.416525744,1.543557518,2.022812006,2.685592316,2.019869277,1.221108104,1.018749003,1.532372229,1.238386709,1.738974757,0.527623844,1.040112677,1.969711589,0.332020871,1.978086794,0.462075325,1.101624307,1.362304385,1.607982309,0.89587752,-2.323235347,2.478797512,1.306847975,1.88370496,1.515986962,3.309923645,2.128466635,2.64054519,2.099251873,1.793470185,2.250862801,0.919559543,2.569235554,2.696846269,1.759899246,3.497095512,1.093022332,1.569196573
FAGR_UCONN_22519,7.601383004,7.820105532,7.847294739,7.775362951,7.023471532,7.402194559,7.715383932,7.568554422,7.995359577,8.002640454,7.917100398,7.734416949,7.226164052,8.267718104,7.960651883,7.081687876,7.085783415,7.210538682,7.349687804,6.736414496,6.77816795,6.772586441,6.675251888,6.854283241,7.372649683,7.359241927,8.25021914,7.435147978,7.062365986,6.835957633,7.354183258,6.980835856,7.261737361,7.270758768,7.399671588,7.31660867,7.124010527,7.535338827,7.363955897,7.362450441,7.168571146,7.443610632,7.14633949,7.795694586,7.329704145,7.448303797,7.29275796,7.369835372,7.277892033,7.179734705,7.329345101,7.428032773,7.450617811,6.972899411,7.114791017,7.163254973,7.255664803,7.133214783,7.154487042,7.482178683,7.357480906,7.320067199,7.285982212,7.065898976,7.424796001,7.193701915
FAGR_UCONN_22531,4.891866131,4.889095542,3.93034684,2.980562815,2.055747193,4.148253733,3.702938284,2.46168008,2.400906546,0.73031616,1.522896661,1.398332545,-2.323235347,2.531789301,3.396285879,3.189113551,0.275871348,2.381921588,-1.110587044,-2.323235347,1.907664137,1.397265459,2.068259178,-2.323235347,0.109165148,2.075860907,3.297292586,0.787342567,4.017239346,1.964401745,1.792511947,4.537066057,3.096553772,3.020873628,2.676606328,1.532372229,2.175962747,2.695133857,3.584516743,2.743689826,3.189161793,3.185082152,3.406870283,4.273328967,4.94979766,5.623990066,4.476292066,5.675116685,5.989675894,1.55675537,1.692456676,1.795794143,1.110971974,-1.123599484,3.621963313,2.537181795,2.853219029,2.409485704,2.444574951,2.584961972,-0.117594357,3.34687745,1.965524476,1.265597795,3.840806302,3.168472022
FAGR_UCONN_22534,5.078808141,4.999406043,5.574981256,5.173968961,5.605331492,5.808374541,4.984420373,5.400715363,5.180398232,5.669776681,5.323924955,4.79750604,5.903342218,5.061259616,4.980360874,6.050090441,5.651791719,5.900738852,5.995112609,5.795491532,6.111131794,6.416110191,6.0960253,5.74416893,5.727639819,5.752135818,4.713101823,5.740756538,6.334744837,6.15565733,5.404970366,5.232722069,4.235379986,4.572761446,4.894280452,4.992774064,4.875457126,4.937342956,4.698540856,5.234219062,5.135057211,4.554396219,5.323287657,5.026209334,5.009125707,4.857592254,4.865317643,5.054862039,5.503003293,5.342109106,5.213042361,5.600507453,5.269093956,6.430125888,5.823333313,5.540602434,5.718413475,5.356215352,5.393570338,5.23493458,5.340069091,5.85432305,4.866839244,5.926525471,5.189349446,5.699600404
FAGR_UCONN_22592,0.059870925,0.370747813,0.205945456,-0.41633165,-0.386063672,0.533697906,0.02325025,1.077907671,0.027749317,0.266645866,0.89892217,2.090875945,2.295502524,0.176743784,1.195969306,0.3615068,-1.143865492,-1.804697569,-0.749647402,-2.323235347,-1.154905782,-2.323235347,-2.323235347,-2.323235347,0.022664006,0.474863136,-2.323235347,-0.405920239,3.416525744,-2.323235347,-0.44855778,-2.323235347,1.292162697,-0.306142947,-0.74456014,0.912890356,1.782034776,-0.576598594,2.27986401,-0.11744605,-0.807106993,-2.323235347,-0.23406907,0.115161375,2.309483802,1.158480066,0.333081411,0.043036611,0.629995152,-1.254335777,0.275684024,-0.652632768,-0.152240639,-2.323235347,-1.524810206,-1.267478751,-2.323235347,-0.675985081,-1.431234595,-2.323235347,-1.472961422,-0.00319401,-2.323235347,-2.323235347,-0.630427888,-1.463479919
FAGR_UCONN_22704,1.554892429,0.912014565,1.536923767,1.879721608,3.433091546,3.02209282,2.098270172,1.665722145,0.813165133,2.305143489,1.777630407,0.017021646,5.101952225,1.971539013,1.155502062,2.522334422,3.27187579,2.03168348,1.630392648,4.383835018,3.991340271,3.785630757,3.531981857,4.177827404,1.62632484,3.189757393,3.724050885,2.687698379,5.103947433,3.401541679,2.820001106,2.573844374,1.089257216,-1.506088557,0.205008523,2.793229769,3.143707767,1.987543053,1.972700437,1.807514299,1.486340749,0.448553221,0.585585658,0.741529758,2.594129843,1.6997393,0.839671152,1.069025665,3.365675164,2.714021482,2.704208102,1.862224343,3.007229248,4.091121779,2.957872355,2.537181795,2.604615643,2.590480355,2.268036779,2.749538594,2.499324971,3.593308077,1.232133279,2.693480592,1.795643279,2.250409297
FAGR_UCONN_22713,7.905693925,8.183584832,7.689629823,7.618808206,6.129822781,7.153056225,7.525005245,6.997996881,7.142140426,6.923663467,7.21209149,7.586836271,6.697764029,7.845715993,7.822089324,6.860077917,6.996822824,6.969693137,6.179352124,4.847136603,6.241617633,6.095025785,6.519702768,6.510620206,6.77539017,6.700779324,7.594980043,6.700062671,6.858076897,6.298233757,6.876723121,7.456974279,7.508254736,7.236212321,7.146712768,7.708930705,7.231575655,7.602105011,7.025377312,7.37056594,7.603012109,7.297823899,6.791427305,8.176551826,7.609153439,7.395586585,7.216414244,7.210245054,7.426573292,6.931429592,6.966099655,7.015074724,6.756821848,6.172086843,6.419725146,6.3133943,6.8967144,6.577444225,6.432643506,6.893141482,6.407748293,6.605147995,6.522834746,6.116123814,7.152074975,6.615324268
FAGR_UCONN_22866,5.622888438,4.999406043,4.975330563,6.32633806,5.946885391,4.843602925,5.247760902,5.851668436,5.372457065,6.468772848,6.073582707,4.641969606,5.272776079,6.209850133,6.581349266,6.559938565,6.89896218,6.920622726,6.432297839,6.181292886,7.242682812,6.785908187,6.495344716,6.945077228,6.030235691,6.339295325,5.685875605,6.043513311,6.06452126,6.512321432,6.290533073,7.456974279,4.985848314,6.370110683,6.205731843,6.161057403,5.788365938,7.239792385,6.720234465,6.220440967,4.455802766,5.311027028,6.863708401,5.651114881,6.416124066,6.665068781,6.392261699,6.411835335,6.80815741,6.689200393,7.302654205,7.750539729,6.820755068,6.792434742,7.97940571,7.402617515,6.774995507,5.007027586,6.10128545,6.995055733,6.123152474,6.532391902,5.696485304,7.058462006,6.86786991,7.032619408
FAGR_UCONN_22990,5.785980571,6.369722558,6.128731494,6.182759385,5.54546246,5.994942885,6.424194616,6.375325673,6.38179191,5.814734837,6.055092788,6.548213331,5.774806168,6.380685535,6.317006956,5.557461887,5.30702987,5.933748615,6.011397095,4.906848737,5.315957686,4.888161871,5.894699567,5.327374193,5.390327469,5.308065671,5.556205678,5.740756538,3.340022352,5.189278072,5.625417335,5.339089553,6.337125863,6.470122036,6.166398185,6.601998471,6.362151293,6.569434077,6.61450932,6.194262053,6.168711181,6.5320181,6.216204229,6.867802916,6.139084665,6.698389965,6.468705452,6.380335713,6.662211041,5.791053078,6.157314564,5.979144852,6.184344453,5.892650292,5.75296333,5.904764854,6.027548954,5.785678513,5.895664595,6.125195769,5.726257667,5.593278812,6.179142962,5.785897647,6.081501487,6.159983974
